"","x"
"1",-1.55679
"2",-1.6512
"3",-1.42476
"4",-1.5272
"5",-1.5917
"6",-1.48538
"7",-1.72706
"8",-1.62813
"9",-1.7765
"10",-1.5854
"11",-1.50004
"12",-1.37376
"13",-1.62772
"14",-1.38993
"15",-1.24388
"16",-1.06357
"17",-1.22323
"18",-1.33855
"19",-1.177
"20",-1.23547
"21",-1.07782
"22",-1.29563
"23",-1.19292
"24",-1.27487
"25",-1.3914
"26",-1.37262
"27",-1.47856
"28",-1.58576
"29",-1.43447
"30",-1.60437
"31",-1.50413
"32",-1.61775
"33",-1.52545
"34",-1.75178
"35",-1.80399
"36",-1.77743
"37",-1.55766
"38",-1.79371
"39",-1.8623
"40",-1.60825
"41",-1.86993
"42",-1.64763
"43",-1.74814
"44",-1.62084
"45",-1.7702
"46",-1.71468
"47",-1.61561
"48",-1.97131
"49",-1.68904
"50",-1.77485
"51",-1.8756
"52",-1.98044
"53",-2.0423
"54",-1.86504
"55",-1.88094
"56",-1.7514
"57",-1.71712
"58",-1.81257
"59",-1.86701
"60",-1.95773
"61",-1.82578
"62",-1.7114
"63",-2.03055
"64",-1.96711
"65",-1.92168
"66",-1.87874
"67",-1.86749
"68",-1.99062
"69",-1.75476
"70",-1.8747
"71",-1.80216
"72",-1.70751
"73",-1.66337
"74",-1.73598
"75",-1.69592
"76",-1.78441
"77",-1.71859
"78",-1.7332
"79",-2.08642
"80",-2.16585
"81",-2.0138
"82",-1.86344
"83",-2.0696
"84",-2.09352
"85",-2.17354
"86",-2.25054
"87",-2.11382
"88",-2.24166
"89",-2.20857
"90",-2.2759
"91",-2.1836
"92",-2.15696
"93",-2.26724
"94",-2.15327
"95",-2.35914
"96",-2.44611
"97",-2.09274
"98",-2.15201
"99",-2.21019
"100",-2.15836
"101",-1.83582
"102",-2.21564
"103",-2.08355
"104",-2.16525
"105",-2.20188
"106",-2.21757
"107",-2.02374
"108",-2.09049
"109",-2.20481
"110",-2.09165
"111",-2.1154
"112",-2.18313
"113",-2.06331
"114",-1.81757
"115",-1.76217
"116",-1.78537
"117",-1.90813
"118",-2.00996
"119",-1.7985
"120",-1.92222
"121",-1.77242
"122",-1.8643
"123",-1.58091
"124",-1.83024
"125",-1.86132
"126",-2.07222
"127",-1.97082
"128",-1.89089
"129",-1.96319
"130",-2.05047
"131",-2.02531
"132",-2.00449
"133",-2.20364
"134",-2.23915
"135",-2.07237
"136",-2.1093
"137",-2.13568
"138",-2.45169
"139",-2.25604
"140",-2.35848
"141",-2.24969
"142",-2.1721
"143",-2.1043
"144",-2.15787
"145",-1.89825
"146",-1.92813
"147",-1.86453
"148",-2.06297
"149",-1.85534
"150",-1.65156
"151",-1.49631
"152",-1.81748
"153",-1.90528
"154",-1.85227
"155",-1.76316
"156",-1.88973
"157",-1.87308
"158",-1.65485
"159",-1.33958
"160",-1.48957
"161",-1.67526
"162",-1.4101
"163",-1.45544
"164",-1.71818
"165",-1.45554
"166",-1.54718
"167",-1.4741
"168",-1.56957
"169",-1.38892
"170",-1.31821
"171",-1.05782
"172",-1.45947
"173",-1.46472
"174",-1.42726
"175",-1.32216
"176",-1.36047
"177",-1.24066
"178",-1.43283
"179",-1.60167
"180",-1.48982
"181",-1.54106
"182",-1.54026
"183",-1.76271
"184",-1.53949
"185",-1.68467
"186",-1.41206
"187",-1.60053
"188",-1.5409
"189",-1.32178
"190",-1.5785
"191",-1.61083
"192",-1.59983
"193",-1.66774
"194",-1.69379
"195",-1.72437
"196",-1.6911
"197",-1.67114
"198",-1.6853
"199",-1.98359
"200",-1.90569
