"","x"
"1",0.000149249
"2",0.00042483
"3",0.00181113
"4",0.00132007
"5",0.00081395
"6",0.00179858
"7",0.00164286
"8",0.00225837
"9",0.00141584
"10",0.000200056
"11",0.00111989
"12",0.00150311
"13",0.00157471
"14",0.00384941
"15",0.00329646
"16",0.000805554
"17",0.00309406
"18",0.00238184
"19",0.000506123
"20",0.0019139
"21",0.0010077
"22",0.00288589
"23",0.008223
"24",0.000910239
"25",0.00172313
"26",0.00396075
"27",0.000327007
"28",0.00278682
"29",0.000337719
"30",0.00208187
"31",0.00429544
"32",0.00249991
"33",0.00222935
"34",0.000201291
"35",7.54334e-05
"36",0.00364072
"37",0.00321622
"38",0.000153117
"39",0.000383926
"40",0.00634188
"41",0.0018791
"42",0.00223504
"43",0.000881156
"44",0.000328063
"45",0.00227063
"46",0.00379113
"47",0.00428508
"48",0.00915302
"49",0.00354981
"50",0.0033871
"51",0.00625599
"52",0.00384008
"53",0.00516779
"54",0.00595832
"55",0.00399745
"56",0.00199151
"57",0.00176312
"58",0.00332842
"59",0.00145781
"60",0.0019042
"61",0.00539766
"62",0.00785982
"63",0.00812842
"64",0.00912964
"65",0.00192314
"66",0.00328974
"67",0.0010782
"68",0.000712423
"69",0.000610928
"70",0.00113236
"71",0.00185671
"72",0.00329296
"73",0.00653722
"74",0.00611954
"75",0.00361513
"76",0.00117654
"77",0.00478192
"78",0.00654817
"79",0.00659326
"80",0.00405309
"81",0.000842848
"82",0.00230454
"83",0.00140647
"84",0.00125614
"85",0.0025019
"86",0.00540308
"87",0.00689356
"88",0.00896564
"89",0.0109179
"90",0.0126812
"91",0.0129468
"92",0.000640263
"93",0.00438632
"94",0.00308589
"95",0.00164809
"96",0.00343942
"97",0.00303164
"98",0.00518273
"99",0.00370023
"100",0.00563062
"101",0.00515627
"102",0.00287765
"103",0.00515345
"104",0.00138572
"105",0.0013966
"106",0.000862629
"107",0.000252525
"108",6.08004e-05
"109",0.000904425
"110",0.000780767
"111",0.0018885
"112",0.000340152
"113",0.00107392
"114",0.00142333
"115",0.00177423
"116",0.00351276
"117",0.00281409
"118",0.000164496
"119",0.0022692
"120",0.00209372
"121",0.00200969
"122",0.00644325
"123",0.00254843
"124",0.00357727
"125",0.000871476
"126",0.000423058
"127",0.000674248
"128",0.000276657
"129",0.00295522
"130",0.00129566
"131",0.00642453
"132",0.00111439
"133",0.0112755
"134",0.0114215
"135",0.00038566
"136",0.00530579
"137",0.00613245
"138",0.000998792
"139",0.000878796
"140",0.00546786
"141",0.00334289
"142",0.00115061
"143",0.0082129
"144",0.00232365
"145",0.00152142
"146",9.06434e-05
"147",0.00438847
"148",0.00279917
"149",0.00151384
"150",0.00187338
"151",0.00037308
"152",0.00080564
"153",0.00174377
"154",0.00100793
"155",0.00102326
"156",0.00137238
"157",0.00251943
"158",0.00525785
"159",0.00480881
"160",0.000439216
"161",0.00433454
"162",0.000465281
"163",0.00404253
"164",0.00696274
"165",0.00244559
"166",0.000167112
"167",0.00390112
"168",8.48647e-05
"169",0.00959169
"170",0.011839
"171",0.0099898
"172",0.00757397
"173",0.00517591
"174",0.00172013
"175",0.000355751
"176",0.00577365
"177",0.00333366
"178",0.000919297
"179",0.000888628
"180",0.00127997
"181",0.00104643
"182",0.00159546
"183",0.00172883
"184",0.000527692
"185",0.0044309
"186",0.00599858
"187",0.00135309
"188",0.00473275
"189",0.00694624
"190",0.00321263
"191",0.00183033
"192",0.0008183
"193",0.000120652
"194",0.00110925
"195",0.00523718
"196",0.00654779
"197",0.00574732
"198",0.00796893
"199",0.00728102
"200",0.00250673
"201",0.00145956
"202",0.000611521
"203",0.000308443
"204",2.15062e-05
"205",0.00149107
"206",0.000163681
"207",0.00464118
"208",0.00116975
"209",0.00314353
"210",0.00580215
"211",0.00296277
"212",0.00272413
"213",0.00313426
"214",0.00154383
"215",0.00101565
"216",0.000399791
"217",0.000709353
"218",0.00439332
"219",0.000524721
"220",0.00199677
"221",0.00353293
"222",0.000196163
"223",0.000561638
"224",0.000467224
"225",0.00171602
"226",0.00021651
"227",0.00237236
"228",0.00565762
"229",0.0067855
"230",0.00788065
"231",0.00280569
"232",0.000723837
"233",0.0002437
"234",0.00120371
"235",0.00275277
"236",0.00325626
"237",0.00229031
"238",0.00472268
"239",0.0130216
"240",0.0102286
"241",0.00558165
"242",0.0039387
"243",0.00792696
"244",0.00503746
"245",0.00738252
"246",0.00351358
"247",0.00626392
"248",0.00225868
"249",0.00100811
"250",0.00419534
"251",0.00335885
"252",0.00437665
"253",0.00470074
"254",0.0028251
"255",0.000294471
"256",0.000402911
"257",0.000323223
"258",0.00191707
"259",0.00815712
"260",0.00421748
"261",0.00204341
"262",0.000787883
"263",0.00461577
"264",0.0051127
"265",0.00061998
"266",0.000683054
"267",0.00450759
"268",0.0011248
"269",0.00107097
"270",0.00466351
"271",0.0050582
"272",0.0032982
"273",0.00404605
"274",0.00235902
"275",0.00110225
"276",0.00327091
"277",0.00153587
"278",0.00634442
"279",0.00450955
"280",0.00436125
"281",0.00153566
"282",0.00597709
"283",0.0102374
"284",0.00752679
"285",0.00232177
"286",0.00406037
"287",0.00624879
"288",0.00737501
"289",0.0033939
"290",0.00463674
"291",0.00037386
"292",0.00220386
"293",0.00263997
"294",0.000334613
"295",0.00185285
"296",0.000923937
"297",0.00747825
"298",0.0031488
"299",0.00225015
"300",0.000552706
"301",0.000885968
"302",0.00271756
"303",0.0038592
"304",0.00402908
"305",0.00298512
"306",0.00348926
"307",0.00371626
"308",0.00280466
"309",0.000727118
"310",0.0012782
"311",0.00760102
"312",0.00591632
"313",0.00707666
"314",0.000490036
"315",0.00266394
"316",0.00260322
"317",0.000528816
"318",0.000624002
"319",0.00992448
"320",0.00734302
"321",0.00519806
"322",0.00551596
"323",0.00602802
"324",0.00781479
"325",0.00230926
"326",0.00237833
"327",0.0048685
"328",0.00737684
"329",0.00418833
"330",0.000993403
"331",0.000718942
"332",0.00194065
"333",0.00877613
"334",0.0139279
"335",0.0125558
"336",0.00559165
"337",0.00347422
"338",0.000454946
"339",0.00521069
"340",0.00209868
"341",0.00122643
"342",0.00444382
"343",0.00129248
"344",0.00194848
"345",0.00468912
"346",0.000510888
"347",0.00249995
"348",0.000444055
"349",0.00164729
"350",0.00114847
"351",0.00186001
"352",0.000326454
"353",0.00185308
"354",0.00373351
"355",0.00236613
"356",0.00252187
"357",0.00293819
"358",0.000811834
"359",0.000757014
"360",0.00153789
"361",0.00199438
"362",0.00297637
"363",0.00062225
"364",0.000343865
"365",0.000559188
"366",0.00097965
"367",0.00696724
"368",0.000465686
"369",0.00433016
"370",0.00257303
"371",0.00339539
"372",0.00195509
"373",0.000386788
"374",0.00164804
"375",0.00336274
"376",0.00352981
"377",0.00779616
"378",0.00583049
"379",0.00605098
"380",0.0083213
"381",0.0023825
"382",9.18358e-05
"383",0.00239851
"384",0.00328962
"385",0.0031331
"386",0.00243478
"387",0.00657061
"388",0.00117224
"389",0.00209855
"390",0.00441859
"391",0.0022664
"392",0.00246284
"393",0.00180705
"394",0.00205934
"395",0.00287203
"396",0.000584407
"397",0.0014834
"398",0.000233578
"399",0.00192937
"400",0.00238314
"401",0.00562065
"402",0.00300861
"403",1.59717e-05
"404",0.00524666
"405",0.0033956
"406",0.00334859
"407",0.00360231
"408",0.00951335
"409",0.00889472
"410",0.00929875
"411",0.00228683
"412",0.00185075
"413",0.0109422
"414",0.00346009
"415",0.000644697
"416",0.00294248
"417",0.00517968
"418",0.0102366
"419",0.00960238
"420",0.00587994
"421",0.00293122
"422",0.00292161
"423",0.00170372
"424",0.00205365
"425",0.000754733
"426",0.00311208
"427",0.000240928
"428",0.000205466
"429",0.00342317
"430",0.00357205
"431",0.00171755
"432",0.000814606
"433",0.00465662
"434",0.000737026
"435",0.00138176
"436",0.00578415
"437",0.00572221
"438",0.00732597
"439",0.00661412
"440",0.00692999
"441",0.00985792
"442",3.99008e-05
"443",0.0018267
"444",0.00123088
"445",0.00468345
"446",0.000981585
"447",0.00477675
"448",0.00738608
"449",0.00701629
"450",0.000317342
"451",0.00141941
"452",0.00356643
"453",0.0026466
"454",0.000725602
"455",0.00125449
"456",0.000720794
"457",0.000136789
"458",0.00236845
"459",0.000507323
"460",0.000651854
"461",0.000905379
"462",0.00514082
"463",0.00371442
"464",0.00239746
"465",0.00982263
"466",0.00633121
"467",0.00315932
"468",0.00240197
"469",0.00225269
"470",0.00117309
"471",0.00193532
"472",0.00584387
"473",0.00477277
"474",0.000219271
"475",0.000613522
"476",0.00433961
"477",0.00204464
"478",0.0093072
"479",0.0029032
"480",0.00450786
"481",0.00317987
"482",0.00202901
"483",0.00590236
"484",0.000844629
"485",0.000194573
"486",0.00637747
"487",0.00876469
"488",0.00115428
"489",0.000417693
"490",0.00231142
"491",0.00143698
"492",0.00330722
"493",0.00190071
"494",0.00283355
"495",0.00197453
"496",0.00305515
"497",0.00293818
"498",0.00215786
"499",0.00103697
"500",0.00100839
"501",0.00551481
"502",0.00502749
"503",0.00117556
"504",0.00087668
"505",9.02646e-05
"506",0.00261771
"507",0.000301906
"508",0.00686372
"509",0.00243778
"510",0.00154755
"511",0.00149758
"512",0.000281089
"513",0.00600236
"514",0.00133338
"515",0.00159139
"516",0.000160691
"517",0.000728421
"518",0.00299955
"519",0.00807187
"520",0.00871818
"521",0.00590447
"522",0.00904941
"523",0.00836633
"524",0.00979987
"525",0.0134186
"526",0.00580423
"527",0.00197129
"528",0.00391968
"529",0.00683763
"530",0.00529684
"531",0.00409062
"532",0.00103142
"533",0.000972591
"534",0.00129226
"535",0.00105393
"536",0.00295522
"537",0.00254459
"538",0.000823463
"539",0.00316988
"540",0.00386419
"541",0.00832863
"542",0.00274217
"543",0.00259738
"544",0.00518828
"545",0.00189713
"546",0.00159922
"547",0.000861471
"548",0.00238573
"549",0.00128193
"550",0.00105718
"551",0.00401913
"552",0.0045831
"553",0.00164846
"554",0.000732236
"555",0.00060324
"556",0.0016363
"557",0.0064061
"558",0.00198911
"559",0.00984143
"560",0.00675996
"561",0.00365399
"562",0.00317562
"563",0.00608919
"564",0.00220633
"565",0.00506062
"566",0.000610518
"567",0.00133374
"568",0.000183599
"569",0.0018479
"570",0.0016674
"571",0.00165905
"572",0.00163555
"573",0.0016565
"574",0.00139166
"575",0.00307099
"576",0.00246745
"577",0.00141581
"578",3.52228e-05
"579",0.00113076
"580",0.00540591
"581",0.00179215
"582",0.00738907
"583",0.000554841
"584",0.000339973
"585",0.000505416
"586",0.000175229
"587",0.000895371
"588",0.00304532
"589",0.00444129
"590",0.00178981
"591",0.00249557
"592",0.00337528
"593",0.00187875
"594",0.00738268
"595",0.00513545
"596",0.00149843
"597",0.00042897
"598",0.00453602
"599",0.000580713
"600",0.00377613
"601",2.46768e-05
"602",0.00139477
"603",0.00244207
"604",0.00116102
"605",0.00250764
"606",0.00207505
"607",0.00170392
"608",0.00055182
"609",0.00106185
"610",2.96215e-05
"611",1.16918e-05
"612",0.00209055
"613",0.000384008
"614",0.00311302
"615",0.00020059
"616",0.00238123
"617",0.000555795
"618",0.00401982
"619",0.00266229
"620",0.000863204
"621",0.00111342
"622",0.010813
"623",0.0126782
"624",0.0107955
"625",0.00727788
"626",0.00947968
"627",0.00265945
"628",0.000192687
"629",0.0069371
"630",0.00759429
"631",0.00229389
"632",0.00527302
"633",0.00156582
"634",0.00116591
"635",0.00076399
"636",0.00101181
"637",0.00328624
"638",0.000713585
"639",0.00279051
"640",0.00150539
"641",0.0034735
"642",0.00435507
"643",0.00354532
"644",0.00346092
"645",0.00384179
"646",0.000192782
"647",0.00549555
"648",0.00168714
"649",0.00321158
"650",0.00322898
"651",0.00873544
"652",0.00428833
"653",0.00231336
"654",0.00170626
"655",0.000647173
"656",0.00489202
"657",0.00858976
"658",0.00773202
"659",0.00377063
"660",0.00331208
"661",0.00660961
"662",0.00646498
"663",0.00663723
"664",0.00111871
"665",0.0080132
"666",0.00309049
"667",0.00600788
"668",0.000356941
"669",0.00236513
"670",0.00333073
"671",0.000608361
"672",0.00121577
"673",0.00328873
"674",0.00310695
"675",0.00301884
"676",0.00078731
"677",0.00358153
"678",0.00158627
"679",0.00305344
"680",0.00135025
"681",0.000125542
"682",0.00146852
"683",0.00063684
"684",0.000929447
"685",0.00075506
"686",0.0015518
"687",0.000648338
"688",0.00403672
"689",0.0091421
"690",0.00437594
"691",0.00420722
"692",0.00738861
"693",0.00418841
"694",0.000462271
"695",0.000261919
"696",0.0004066
"697",0.00431139
"698",0.000263806
"699",0.00770605
"700",0.00532531
"701",0.00506356
"702",0.00341767
"703",0.000836668
"704",0.00321966
"705",0.00830867
"706",0.00238928
"707",0.00156558
"708",0.00239547
"709",0.00424715
"710",0.00248798
"711",0.00448856
"712",0.00332607
"713",0.000967303
"714",0.000832167
"715",5.06508e-05
"716",0.000593322
"717",0.00026646
"718",0.00164272
"719",0.00233899
"720",0.00499457
"721",0.00365421
"722",0.00305812
"723",0.00714688
"724",2.14626e-05
"725",0.00383018
"726",0.00346165
"727",0.00247829
"728",0.00733657
"729",0.00753308
"730",0.0108353
"731",0.0049621
"732",0.00289568
"733",0.00287292
"734",0.000862042
"735",0.000180494
"736",0.00280963
"737",0.00113144
"738",5.19079e-05
"739",0.000160129
"740",0.00188797
"741",0.00136565
"742",0.00244485
"743",0.00102882
"744",0.000872314
"745",0.000191251
"746",0.000183521
"747",0.000522635
"748",0.00121372
"749",0.00134434
"750",0.00272922
"751",0.00396274
"752",0.000144141
"753",0.00127597
"754",0.000901435
"755",9.9134e-05
"756",0.00136698
"757",0.00279072
"758",0.000855262
"759",0.00143612
"760",0.000520683
"761",0.000713563
"762",0.00066851
"763",0.000417863
"764",0.00149434
"765",0.00267253
"766",0.00102932
"767",0.000307129
"768",0.00015439
"769",0.00535727
"770",0.00223885
"771",0.00800026
"772",0.000846486
"773",0.000650644
"774",0.00254071
"775",0.00433879
"776",0.0057195
"777",0.00168388
"778",0.00131022
"779",0.000936314
"780",0.00397363
"781",0.00128694
"782",0.00164222
"783",0.00185309
"784",0.00212112
"785",0.00159639
"786",0.00501203
"787",0.00599521
"788",0.00815881
"789",0.00480987
"790",0.0060187
"791",0.00897648
"792",0.00595376
"793",0.000840566
"794",0.00162749
"795",0.000741715
"796",0.00114659
"797",0.00322851
"798",0.00120811
"799",0.00175692
"800",0.00441204
"801",0.00987579
"802",0.00243497
"803",0.00648022
"804",0.00816936
"805",0.00120735
"806",0.00217288
"807",0.000685451
"808",0.000866891
"809",0.00551377
"810",0.00476872
"811",0.00135955
"812",0.000898796
"813",0.00153221
"814",0.00407245
"815",0.00363144
"816",0.00016748
"817",0.00210326
"818",0.000866252
"819",0.000603725
"820",0.00118655
"821",0.00483342
"822",0.00184154
"823",0.00474979
"824",0.0025621
"825",0.000466709
"826",0.00245967
"827",0.00468994
"828",0.000428186
"829",0.00416999
"830",0.00629249
"831",0.00453804
"832",0.00977856
"833",0.0102241
"834",0.010404
"835",0.00718159
"836",0.00975276
"837",0.00837031
"838",0.00788831
"839",0.000463168
"840",0.00126849
"841",0.00181335
"842",0.00126203
"843",0.000249079
"844",0.000286485
"845",0.00132558
"846",0.00345922
"847",0.0012493
"848",0.00249924
"849",0.000839376
"850",0.00154404
"851",0.00101379
"852",0.000608795
"853",0.00021868
"854",0.000176656
"855",0.00159767
"856",0.00211501
"857",0.00205426
"858",0.00127431
"859",0.000842701
"860",0.0016212
"861",0.000902368
"862",0.000971957
"863",8.45295e-05
"864",0.00334763
"865",0.00293108
"866",0.00372008
"867",0.0015006
"868",0.000427649
"869",0.00167049
"870",0.000769484
"871",0.00160875
"872",0.00166697
"873",0.00334281
"874",0.000100544
"875",0.00197686
"876",0.00373023
"877",0.00023372
"878",0.014566
"879",0.00283358
"880",0.00807439
"881",0.00450914
"882",0.0030296
"883",0.00201619
"884",0.00299748
"885",0.00227814
"886",0.000922847
"887",0.00139899
"888",0.00242521
"889",0.00145033
"890",0.00276323
"891",0.00256573
"892",0.00604122
"893",0.00636846
"894",0.00401711
"895",0.00423627
"896",0.00229138
"897",0.00431025
"898",0.00603691
"899",0.00362302
"900",0.000586668
"901",0.00198317
"902",0.00248408
"903",0.00626667
"904",0.00265495
"905",0.0083086
"906",0.00883805
"907",0.00948832
"908",0.00226142
"909",0.00105938
"910",0.00669013
"911",0.00756707
"912",0.00564505
"913",0.00753601
"914",0.00187546
"915",0.00112009
"916",0.000552258
"917",0.00175069
"918",0.00157773
"919",0.00327548
"920",0.00464169
"921",0.00347487
"922",0.00046019
"923",0.000115187
"924",0.000448159
"925",3.253e-06
"926",0.00281235
"927",0.000374517
"928",2.54805e-05
"929",0.00221937
"930",0.000689528
"931",0.000334173
"932",0.000754319
"933",0.000252495
"934",6.02582e-05
"935",0.000611099
"936",0.000174561
"937",0.00380024
"938",0.00105833
"939",0.00081068
"940",0.00253905
"941",0.00546518
"942",0.00449274
"943",0.00737354
"944",0.00450647
"945",0.00414482
"946",0.00129804
"947",0.00165746
"948",0.00470023
"949",0.000145138
"950",0.00154532
"951",0.0042753
"952",0.00579778
"953",0.00924111
"954",0.00389326
"955",0.00123927
"956",0.00584875
"957",0.00350984
"958",0.0060727
"959",0.00313836
"960",0.000264707
"961",0.00526019
"962",0.0043828
"963",0.000242007
"964",0.00240568
"965",0.00013506
"966",0.00629937
"967",0.000545419
"968",0.00160659
"969",0.0013362
"970",0.000485052
"971",0.000342012
"972",0.000416518
"973",0.00481352
"974",0.00273605
"975",0.000281129
"976",0.000822321
"977",0.00179869
"978",0.00597672
"979",0.00724612
"980",0.000731703
"981",0.0014429
"982",0.00190691
"983",0.00228817
"984",0.00397539
"985",0.0014966
"986",0.00194912
"987",0.00119078
"988",4.78521e-05
"989",0.000481377
"990",0.0025309
"991",0.00610151
"992",0.00682697
"993",0.00591512
"994",0.00667126
"995",0.00626268
"996",0.00331323
"997",0.00960925
"998",0.00118085
"999",0.00020838
"1000",0.00122898
"1001",0.00115091
"1002",0.00153644
"1003",0.000773735
"1004",0.0012905
"1005",0.00027423
"1006",0.00138338
"1007",0.000310703
"1008",0.00182497
"1009",0.00130111
"1010",0.000123916
"1011",0.00485992
"1012",0.00143184
"1013",0.0050051
"1014",0.00119179
"1015",0.00496856
"1016",0.00107035
"1017",0.000951875
"1018",0.00437668
"1019",0.00168178
"1020",8.79834e-05
"1021",0.00238406
"1022",0.00247188
"1023",0.00119625
"1024",0.00244937
"1025",0.00364407
"1026",0.000952678
"1027",0.00106648
"1028",0.00460427
"1029",0.00381694
"1030",0.00238105
"1031",0.000798249
"1032",0.00174435
"1033",3.31645e-05
"1034",0.00100132
"1035",0.00273501
"1036",0.00193882
"1037",0.000156334
"1038",0.00242207
"1039",0.00582551
"1040",0.000823564
"1041",0.00159488
"1042",0.00189513
"1043",0.00396352
"1044",0.00725028
"1045",0.00235294
"1046",0.0027344
"1047",0.0104324
"1048",0.0044279
"1049",0.00641957
"1050",0.00986258
"1051",0.00920859
"1052",0.00458647
"1053",0.00362465
"1054",0.00360025
"1055",0.00363786
"1056",0.00470616
"1057",0.00368875
"1058",0.00413223
"1059",0.00112743
"1060",0.00306118
"1061",0.00324421
"1062",0.00309875
"1063",4.71328e-06
"1064",0.0068938
"1065",0.00135285
"1066",0.006335
"1067",0.00429124
"1068",0.000955967
"1069",0.00190765
"1070",0.00189561
"1071",0.00104745
"1072",0.000905006
"1073",0.00196449
"1074",0.00472015
"1075",0.0080423
"1076",0.0051386
"1077",0.00532887
"1078",0.00450978
"1079",0.00431918
"1080",0.000183549
"1081",0.00475485
"1082",0.00609674
"1083",0.00374986
"1084",0.000822128
"1085",0.000269537
"1086",0.00113688
"1087",0.00160074
"1088",0.00270714
"1089",0.000262518
"1090",0.000520541
"1091",0.00225739
"1092",0.00219135
"1093",0.00127631
"1094",0.000807346
"1095",0.000773432
"1096",0.000350612
"1097",0.0020469
"1098",0.000663943
"1099",0.000122586
"1100",0.00622854
"1101",0.00404929
"1102",0.00462267
"1103",0.00187981
"1104",0.010421
"1105",0.00924833
"1106",0.00833851
"1107",0.00309389
"1108",0.00525044
"1109",0.00258309
"1110",0.0011645
"1111",0.00149028
"1112",0.00354288
"1113",0.00250983
"1114",0.00370092
"1115",0.00103781
"1116",0.00319637
"1117",0.00313733
"1118",0.00559978
"1119",0.00023559
"1120",0.00352913
"1121",0.00594149
"1122",0.000201795
"1123",0.00833436
"1124",0.00644956
"1125",0.00332458
"1126",0.00597575
"1127",0.00600072
"1128",0.00894432
"1129",0.00355273
"1130",0.00124653
"1131",0.00127512
"1132",0.00517011
"1133",0.00342306
"1134",3.33496e-05
"1135",0.00351965
"1136",0.00252342
"1137",0.000739557
"1138",0.00264477
"1139",0.00262351
"1140",0.00143314
"1141",0.00244551
"1142",0.00124337
"1143",0.0031153
"1144",0.00415036
"1145",0.000580106
"1146",0.000695632
"1147",0.00028099
"1148",0.00318151
"1149",7.38504e-05
"1150",0.00207233
"1151",0.0029
"1152",0.00398665
"1153",0.0023476
"1154",0.0013627
"1155",0.00716774
"1156",0.00601446
"1157",0.00203903
"1158",0.00855993
"1159",0.00489138
"1160",0.00155175
"1161",0.00263706
"1162",0.000271407
"1163",0.000360642
"1164",0.000122777
"1165",2.54982e-05
"1166",0.00439869
"1167",0.00329961
"1168",0.00218996
"1169",0.00332347
"1170",0.00134327
"1171",0.00481296
"1172",0.00481444
"1173",0.00424512
"1174",0.00149334
"1175",0.000487722
