"","x"
"1",0.488333
"2",0.428378
"3",0.385369
"4",0.444431
"5",0.55108
"6",0.522825
"7",0.530938
"8",0.426932
"9",0.447486
"10",0.445021
"11",0.23661
"12",0.244409
"13",0.21595
"14",0.290887
"15",0.428842
"16",0.51561
"17",0.560642
"18",0.673126
"19",0.692025
"20",0.572939
"21",0.573545
"22",0.532742
"23",0.43376
"24",0.549144
"25",0.500902
"26",0.634196
"27",0.75299
"28",0.793756
"29",0.717886
"30",0.763128
"31",0.797872
"32",0.839791
"33",0.891745
"34",0.972563
"35",0.973528
"36",0.85931
"37",0.816699
"38",0.778877
"39",0.826551
"40",0.794972
"41",0.837861
"42",0.821086
"43",0.901575
"44",0.909523
"45",0.898147
"46",0.891166
"47",0.986118
"48",0.934242
"49",0.875304
"50",0.881788
"51",0.928064
"52",0.92166
"53",1.03093
"54",1.00918
"55",1.02636
"56",0.95783
"57",0.971364
"58",0.932977
"59",0.90625
"60",0.914192
"61",0.908722
"62",0.989543
"63",1.06095
"64",1.04284
"65",1.0278
"66",1.18445
"67",1.19745
"68",1.23543
"69",1.2485
"70",1.27073
"71",1.30214
"72",1.26106
"73",1.17458
"74",1.23445
"75",1.25047
"76",1.1437
"77",1.17
"78",1.20092
"79",1.2635
"80",1.2637
"81",1.36066
"82",1.42362
"83",1.4595
"84",1.42044
"85",1.43251
"86",1.47468
"87",1.48843
"88",1.39345
"89",1.49047
"90",1.42425
"91",1.5238
"92",1.57418
"93",1.64333
"94",1.69778
"95",1.70154
"96",1.73283
"97",1.74433
"98",1.77003
"99",1.67722
"100",1.75621
"101",1.76505
"102",1.65566
"103",1.62409
"104",1.43642
"105",1.32548
"106",1.33436
"107",1.35198
"108",1.37717
"109",1.36657
"110",1.36651
"111",1.3427
"112",1.2642
"113",1.38847
"114",1.33017
"115",1.29792
"116",1.33192
"117",1.37647
"118",1.41163
"119",1.44129
"120",1.44836
"121",1.44852
"122",1.38429
"123",1.43117
"124",1.53002
"125",1.53924
"126",1.49573
"127",1.54801
"128",1.60764
"129",1.82081
"130",1.74306
"131",1.71942
"132",1.71673
"133",1.72272
"134",1.79458
"135",1.88037
"136",1.78427
"137",1.8329
"138",1.67316
"139",1.65199
"140",1.59098
"141",1.62055
"142",1.66907
"143",1.65228
"144",1.58362
"145",1.65803
"146",1.61929
"147",1.62822
"148",1.54521
"149",1.58083
"150",1.5663
"151",1.54454
"152",1.5893
"153",1.54085
"154",1.50831
"155",1.44618
"156",1.35855
"157",1.30892
"158",1.3262
"159",1.39807
"160",1.33525
"161",1.35967
"162",1.26987
"163",1.24109
"164",1.28759
"165",1.26927
"166",1.25183
"167",1.22494
"168",1.18358
"169",1.22818
"170",1.22681
"171",1.12377
"172",1.09625
"173",1.12384
"174",1.12622
"175",1.07152
"176",1.0302
"177",1.06399
"178",1.05498
"179",0.912576
"180",0.934812
"181",0.917405
"182",0.90623
"183",0.920107
"184",0.893559
"185",0.902553
"186",0.871112
"187",0.862686
"188",0.905118
"189",1.01128
"190",0.981841
"191",1.02837
"192",1.08137
"193",1.07241
"194",1.08503
"195",1.091
"196",1.06914
"197",1.08679
"198",1.03808
"199",0.938569
"200",0.824463
"201",0.834884
"202",0.764099
"203",0.803847
"204",0.81948
"205",0.874979
"206",0.830713
"207",0.857137
"208",0.851381
"209",0.846313
"210",0.84392
"211",0.869411
"212",0.826207
"213",0.87094
"214",0.909983
"215",0.78366
"216",0.898331
"217",0.987343
"218",0.897052
"219",0.918553
"220",0.822275
"221",0.821591
"222",0.765397
"223",0.634644
"224",0.655199
"225",0.619517
"226",0.582544
"227",0.492832
"228",0.467344
"229",0.59656
"230",0.649999
"231",0.694121
"232",0.693666
"233",0.643499
"234",0.638092
"235",0.597103
"236",0.632565
"237",0.600711
"238",0.521002
"239",0.550744
"240",0.517929
"241",0.507768
"242",0.519708
"243",0.522794
"244",0.601289
"245",0.585215
"246",0.579052
"247",0.538772
"248",0.578127
"249",0.544617
"250",0.566305
