"","x"
"1",0.169482
"2",0.145314
"3",0.154222
"4",0.101283
"5",0.130637
"6",0.13282
"7",0.164961
"8",0.172785
"9",0.164972
"10",0.164998
"11",0.129405
"12",0.177534
"13",0.132011
"14",0.173115
"15",0.178897
"16",0.150424
"17",0.124852
"18",0.17328
"19",0.151771
"20",0.167445
"21",0.165363
"22",0.16262
"23",0.147446
"24",0.138475
"25",0.127662
"26",0.145913
"27",0.137471
"28",0.147384
"29",0.152426
"30",0.173221
"31",0.19454
"32",0.128119
"33",0.156124
"34",0.147926
"35",0.125385
"36",0.159868
"37",0.132266
"38",0.133265
"39",0.137977
"40",0.133084
"41",0.136013
"42",0.122399
"43",0.163196
"44",0.115166
"45",0.162109
"46",0.16738
"47",0.128708
"48",0.159576
"49",0.135558
"50",0.14032
"51",0.177445
"52",0.127614
"53",0.130481
"54",0.149016
"55",0.117955
"56",0.150075
"57",0.139823
"58",0.13904
"59",0.143613
"60",0.154167
"61",0.133959
"62",0.13883
"63",0.194538
"64",0.154105
"65",0.139879
"66",0.16617
"67",0.135281
"68",0.125573
"69",0.157481
"70",0.119505
"71",0.163477
"72",0.185902
"73",0.162808
"74",0.138654
"75",0.156207
"76",0.171542
"77",0.158937
"78",0.169786
"79",0.157972
"80",0.158778
"81",0.175732
"82",0.163275
"83",0.140103
"84",0.154227
"85",0.175301
"86",0.14322
"87",0.152181
"88",0.182552
"89",0.149351
"90",0.141131
"91",0.152404
"92",0.115035
"93",0.194458
"94",0.122082
"95",0.162145
"96",0.178941
"97",0.175256
"98",0.168729
"99",0.141895
"100",0.120812
"101",0.143768
"102",0.152895
"103",0.142752
"104",0.133947
"105",0.119687
"106",0.133738
"107",0.139872
"108",0.147774
"109",0.147103
"110",0.102344
"111",0.141341
"112",0.107854
"113",0.170559
"114",0.132122
"115",0.143162
"116",0.144827
"117",0.157735
"118",0.167861
"119",0.138684
"120",0.131146
"121",0.147108
"122",0.112046
"123",0.139494
"124",0.147699
"125",0.170145
"126",0.137587
"127",0.122379
"128",0.134581
"129",0.14858
"130",0.144949
"131",0.131786
"132",0.153999
"133",0.133233
"134",0.132183
"135",0.141068
"136",0.113528
"137",0.150507
"138",0.193104
"139",0.205243
"140",0.123632
"141",0.148517
"142",0.147007
"143",0.151704
"144",0.14215
"145",0.173909
"146",0.156458
"147",0.113564
"148",0.117407
"149",0.130774
"150",0.120739
"151",0.119838
"152",0.135207
"153",0.132681
"154",0.146781
"155",0.15068
"156",0.116354
"157",0.156518
"158",0.159276
"159",0.151104
"160",0.110881
"161",0.12992
"162",0.144651
"163",0.141498
"164",0.110958
"165",0.100884
"166",0.153557
"167",0.143111
"168",0.144731
"169",0.164496
"170",0.167806
"171",0.10095
"172",0.120616
"173",0.136779
"174",0.163216
"175",0.159517
"176",0.133317
"177",0.128425
"178",0.132523
"179",0.107508
"180",0.11499
"181",0.136138
"182",0.158507
"183",0.141694
"184",0.137569
"185",0.135097
"186",0.115969
"187",0.115234
"188",0.099218
"189",0.105897
"190",0.161961
"191",0.138943
"192",0.109554
"193",0.143113
"194",0.156313
"195",0.125035
"196",0.155098
"197",0.135422
"198",0.110339
"199",0.131293
"200",0.0906087
"201",0.120443
"202",0.135926
"203",0.133078
"204",0.137961
"205",0.144848
"206",0.135512
"207",0.101404
"208",0.155189
"209",0.117261
"210",0.140255
"211",0.157202
"212",0.12627
"213",0.133874
"214",0.123541
"215",0.139401
"216",0.129057
"217",0.129479
"218",0.130555
"219",0.129125
"220",0.127139
"221",0.112927
"222",0.128635
"223",0.134255
"224",0.12278
"225",0.0986651
"226",0.12734
"227",0.134985
"228",0.114103
"229",0.12396
"230",0.155176
"231",0.0908557
"232",0.15276
"233",0.127134
"234",0.144712
"235",0.131633
"236",0.0993149
"237",0.119173
"238",0.14305
"239",0.145701
"240",0.1461
"241",0.185881
"242",0.112519
"243",0.151998
"244",0.148927
"245",0.1335
"246",0.150659
"247",0.120067
"248",0.147819
"249",0.141685
"250",0.164051
"251",0.127231
"252",0.102125
"253",0.122275
"254",0.150337
"255",0.14083
"256",0.148582
"257",0.107772
"258",0.0930187
"259",0.154893
"260",0.172549
"261",0.162036
"262",0.172097
"263",0.153593
"264",0.169343
"265",0.130002
"266",0.14025
"267",0.12529
"268",0.134937
"269",0.144851
"270",0.163733
"271",0.114384
"272",0.138699
"273",0.125502
"274",0.14205
"275",0.152454
"276",0.125391
"277",0.140858
"278",0.157166
"279",0.107802
"280",0.154681
"281",0.0904019
"282",0.106158
"283",0.130151
"284",0.151592
"285",0.140814
"286",0.145278
"287",0.16221
"288",0.121429
"289",0.115072
"290",0.171898
"291",0.115365
"292",0.146971
"293",0.0915029
"294",0.110845
"295",0.109234
"296",0.104758
"297",0.108297
"298",0.160965
"299",0.145313
"300",0.162663
"301",0.174808
