"","x"
"1",-0.700907
"2",-12.6598
"3",-10.9182
"4",-2.1164
"5",-12.0623
"6",-4.22368
"7",-7.60577
"8",-6.7282
"9",-5.70097
"10",-15.5215
"11",-11.7447
"12",2.97977
"13",-11.4737
"14",-12.7174
"15",-12.4259
"16",-15.1731
"17",0.566291
"18",-16.2447
"19",-23.6101
"20",8.50975
"21",-10.0989
"22",-13.4734
"23",-9.6043
"24",-4.77941
"25",-6.19795
"26",-6.8369
"27",-5.29527
"28",-10.5606
"29",-9.00258
"30",-5.62772
"31",-3.48296
"32",-4.11476
"33",-4.05756
"34",-4.47286
"35",-4.57765
"36",-4.45418
"37",-4.14856
"38",-4.25915
"39",-4.62738
"40",-4.39002
"41",-9.20041
"42",-14.9479
"43",-5.36022
"44",-5.30815
"45",-0.00458094
"46",-12.1919
"47",2.07493
"48",-0.588074
"49",0.124216
"50",-15.8522
"51",-6.56738
"52",-9.14456
"53",-11.8657
"54",-3.02709
"55",-2.99337
"56",-11.2303
"57",-11.9364
"58",1.18029
"59",-9.7287
"60",-6.46922
"61",-7.92854
"62",-6.84188
"63",-5.85105
"64",-9.49085
"65",-6.10153
"66",-13.3724
"67",0.121579
"68",-2.48219
"69",-2.26829
"70",-10.7019
"71",-6.63529
"72",-17.7972
"73",-9.94625
"74",2.55005
"75",-5.50261
"76",-10.1384
"77",-2.96227
"78",-17.1156
"79",-18.4531
"80",-11.864
"81",-4.2266
"82",-4.36472
"83",-4.17207
"84",-4.16707
"85",-4.5498
"86",-2.99364
"87",3.51911
"88",-10.7618
"89",-1.14152
"90",-7.37561
"91",-14.5023
"92",-5.46412
"93",-5.38223
"94",-4.18039
"95",-3.31261
"96",-3.31579
"97",-2.95998
"98",-5.02391
"99",-6.57571
"100",-6.25678
"101",-4.65311
"102",-5.42545
"103",-5.91615
"104",-12.852
"105",-1.96414
"106",-5.57024
"107",-0.468177
"108",-0.60725
"109",-6.53937
"110",1.83972
"111",1.2123
"112",-2.16409
"113",-1.01396
"114",-20.4446
"115",1.59977
"116",-0.410535
"117",-3.64888
"118",1.1295
"119",-1.70667
"120",-3.40153
"121",-8.9819
"122",-5.2395
"123",-17.2922
"124",-0.247366
"125",-5.80899
"126",3.2646
"127",-7.34311
"128",-7.56981
"129",-10.2919
"130",-4.9541
"131",-8.80155
"132",-0.935017
"133",-8.71047
"134",-7.14093
"135",-3.07213
"136",-12.8032
"137",-2.11657
"138",0.0281345
"139",-2.46553
"140",-8.08796
"141",-4.16016
"142",-10.3199
"143",-4.34744
"144",-8.13719
"145",-9.22633
"146",-9.67365
"147",2.48371
"148",-2.29015
"149",-7.51768
"150",-10.6987
"151",-12.5351
"152",-8.73392
"153",-12.999
"154",-9.12342
"155",-4.05413
"156",-2.78995
"157",1.72471
"158",-10.9975
"159",-13.9976
"160",-19.7003
"161",-3.62101
"162",-4.71684
"163",-7.37041
"164",-5.51816
"165",-17.6528
"166",-10.4896
"167",-0.877987
"168",-10.0755
"169",-15.8214
"170",-19.6476
"171",-12.4965
"172",-15.4748
"173",0.471323
"174",-11.2841
"175",-9.09495
"176",-4.87359
"177",-7.4007
"178",-5.7477
"179",-10.7829
"180",-1.476
"181",-20.704
"182",-7.90903
"183",-16.1138
"184",-16.5279
"185",-14.0419
"186",-14.1114
"187",-17.7754
"188",-7.53555
"189",-0.712743
"190",-6.32613
"191",-2.44566
"192",-0.354495
"193",5.95911
"194",-13.7159
"195",-12.2752
"196",-13.2083
"197",-16.9898
"198",-3.41567
"199",-1.5344
"200",-5.06583
"201",-4.61664
"202",-4.98718
"203",-5.02264
"204",-10.1142
"205",-15.0998
"206",-14.2877
"207",-4.24678
"208",-4.75012
"209",-11.0615
"210",-5.63938
"211",1.5507
"212",-6.60784
"213",-8.37589
"214",-14.8578
"215",-13.1138
"216",2.78366
"217",7.82262
"218",-2.23705
"219",-14.8258
"220",-0.519111
"221",-18.5371
"222",-0.194784
"223",-1.00347
"224",-18.8446
"225",-4.57131
"226",-2.70184
"227",-2.67955
"228",3.18308
"229",3.41599
"230",-3.52454
"231",-10.3477
"232",-14.1898
"233",-12.537
"234",-6.88854
"235",-7.57704
"236",-5.5924
"237",2.01885
"238",-11.9026
"239",0.994125
"240",2.4742
"241",2.69114
"242",1.68276
"243",-1.1211
"244",-1.06736
"245",0.474726
"246",1.69163
"247",0.227484
"248",-6.04244
"249",2.97935
"250",8.21302
"251",-3.08927
"252",-7.45719
"253",-3.6764
"254",1.91784
"255",-5.46768
"256",-12.4011
"257",-5.13146
"258",-0.465444
"259",1.99077
"260",3.856
"261",-14.7795
"262",9.08065
"263",-11.225
"264",2.61853
"265",3.84785
"266",-0.0757594
"267",-0.412943
"268",-12.266
"269",-8.68744
"270",-3.40201
"271",-5.79043
"272",-12.0069
"273",-11.8364
"274",-5.56274
"275",17.1985
"276",10.4252
"277",-12.8706
"278",-10.6638
"279",-15.7283
"280",-10.7171
"281",-7.63887
"282",-9.73122
"283",-12.7922
"284",-12.4442
"285",3.39121
"286",-5.11952
"287",-3.39174
"288",2.7139
"289",0.831363
"290",-0.845032
"291",-0.340247
"292",0.897625
"293",3.94901
"294",-5.63038
"295",-11.8847
"296",-2.05904
"297",-3.94653
"298",-17.6299
