"","x"
"1",0.458224
"2",0.397339
"3",0.285264
"4",0.345022
"5",0.321888
"6",0.265679
"7",0.414035
"8",0.304038
"9",0.410032
"10",0.40162
"11",0.408827
"12",0.458491
"13",0.356892
"14",0.274835
"15",0.298166
"16",0.369926
"17",0.421922
"18",0.35803
"19",0.415793
"20",0.382098
"21",0.481918
"22",0.30711
"23",0.37274
"24",0.393463
"25",0.419861
"26",0.369367
"27",0.203338
"28",0.214223
"29",0.297979
"30",0.306592
"31",0.195843
"32",0.35983
"33",0.387027
"34",0.507601
"35",0.459112
"36",0.478949
"37",0.363993
"38",0.218333
"39",0.44702
"40",0.499173
"41",0.464924
"42",0.393792
"43",0.308923
"44",0.279761
"45",0.300889
"46",0.238601
"47",0.256177
"48",0.337725
"49",0.314002
"50",0.242571
"51",0.26465
"52",0.343005
"53",0.360996
"54",0.382057
"55",0.328619
"56",0.345907
"57",0.308201
"58",0.330223
"59",0.370119
"60",0.382147
"61",0.332109
"62",0.386997
"63",0.345194
"64",0.378898
"65",0.246136
"66",0.281729
"67",0.34979
"68",0.45099
"69",0.322369
"70",0.306812
"71",0.324631
"72",0.390159
"73",0.384249
"74",0.284186
"75",0.386539
"76",0.327337
"77",0.307307
"78",0.378463
"79",0.327358
"80",0.30814
"81",0.399086
"82",0.491998
"83",0.465992
"84",0.488123
"85",0.515086
"86",0.395035
"87",0.485847
"88",0.372653
"89",0.332207
"90",0.346617
"91",0.33973
"92",0.401001
"93",0.361172
"94",0.37127
"95",0.313782
"96",0.27744
"97",0.370546
"98",0.344579
"99",0.412459
"100",0.321759
"101",0.297605
"102",0.428798
"103",0.464089
"104",0.380134
"105",0.285524
"106",0.428707
"107",0.408871
"108",0.483257
"109",0.336333
"110",0.35896
"111",0.299958
"112",0.336624
"113",0.375062
"114",0.386557
"115",0.404391
"116",0.364242
"117",0.317468
"118",0.278642
"119",0.25083
"120",0.419454
"121",0.430118
"122",0.388984
"123",0.337956
"124",0.363484
"125",0.417349
"126",0.471652
"127",0.236544
"128",0.41164
"129",0.138541
"130",0.14951
"131",0.190459
"132",0.33916
"133",0.323333
"134",0.376148
"135",0.406146
"136",0.384362
"137",0.411808
"138",0.381967
"139",0.415208
"140",0.40163
"141",0.337098
"142",0.405583
"143",0.250183
"144",0.367805
"145",0.353517
"146",0.342804
"147",0.338432
"148",0.355074
"149",0.444871
"150",0.380255
"151",0.322199
"152",0.391105
"153",0.358748
"154",0.310467
"155",0.384166
"156",0.349335
"157",0.442639
"158",0.275396
"159",0.325586
"160",0.430232
"161",0.450535
"162",0.285752
"163",0.334987
"164",0.292565
"165",0.28234
"166",0.459852
"167",0.235114
"168",0.395919
"169",0.391195
"170",0.33288
"171",0.399823
"172",0.389242
"173",0.377952
"174",0.360197
"175",0.391295
"176",0.373882
"177",0.414799
"178",0.370245
"179",0.262934
"180",0.400798
"181",0.395367
"182",0.434682
"183",0.372439
"184",0.481399
"185",0.474578
"186",0.337842
"187",0.315141
"188",0.318016
"189",0.437635
"190",0.319749
"191",0.3531
"192",0.475948
"193",0.383818
"194",0.431727
"195",0.3939
"196",0.393785
"197",0.363471
"198",0.333164
"199",0.367179
"200",0.42382
"201",0.335406
"202",0.331223
"203",0.339106
"204",0.423511
"205",0.376389
"206",0.332129
"207",0.436849
"208",0.363138
"209",0.282733
"210",0.306563
"211",0.400929
"212",0.344688
"213",0.282386
"214",0.4562
"215",0.403582
"216",0.364129
"217",0.287946
"218",0.363609
"219",0.439391
"220",0.320529
"221",0.380111
"222",0.501374
"223",0.313979
"224",0.363364
"225",0.324189
"226",0.415225
"227",0.368402
"228",0.40686
"229",0.285283
"230",0.260459
"231",0.35282
"232",0.440933
"233",0.424412
"234",0.443737
"235",0.361154
"236",0.27238
"237",0.278126
"238",0.37354
"239",0.446407
"240",0.430676
"241",0.442058
"242",0.459193
"243",0.520812
"244",0.584396
"245",0.433056
"246",0.42516
"247",0.389824
"248",0.303543
"249",0.32465
"250",0.432047
"251",0.442773
"252",0.346208
"253",0.295614
"254",0.387861
"255",0.509043
"256",0.481073
"257",0.461058
"258",0.370189
"259",0.473845
"260",0.230759
"261",0.429582
"262",0.377422
"263",0.39843
"264",0.349891
"265",0.214311
"266",0.192617
"267",0.413398
"268",0.274461
"269",0.302451
"270",0.273119
"271",0.496489
"272",0.379438
"273",0.276976
"274",0.44178
"275",0.394859
"276",0.442094
"277",0.412289
"278",0.33702
"279",0.315741
"280",0.355693
"281",0.350362
"282",0.334999
"283",0.41069
"284",0.330756
"285",0.412394
"286",0.443191
"287",0.416723
"288",0.324737
"289",0.309776
"290",0.431896
"291",0.405379
"292",0.365651
"293",0.396989
"294",0.352693
"295",0.312499
"296",0.392331
"297",0.463198
"298",0.397846
"299",0.39489
"300",0.413031
"301",0.346562
"302",0.312332
"303",0.360831
"304",0.428838
"305",0.358399
"306",0.395872
"307",0.343994
"308",0.341305
"309",0.401172
"310",0.297363
"311",0.325424
"312",0.351126
"313",0.319638
"314",0.410956
"315",0.37701
"316",0.401839
"317",0.447605
"318",0.48173
"319",0.408165
"320",0.227226
"321",0.351793
"322",0.371189
"323",0.360194
"324",0.408701
"325",0.441644
"326",0.317534
"327",0.337435
"328",0.295535
"329",0.283486
"330",0.348872
"331",0.321064
"332",0.304626
"333",0.291728
"334",0.417972
"335",0.326715
"336",0.393795
"337",0.365686
"338",0.316911
"339",0.291926
"340",0.306437
"341",0.455889
"342",0.305467
"343",0.469033
"344",0.447592
"345",0.352916
"346",0.302187
"347",0.287061
"348",0.371938
"349",0.310748
"350",0.246551
"351",0.430052
"352",0.310975
"353",0.387723
"354",0.305031
"355",0.483646
"356",0.307992
"357",0.406932
"358",0.434665
"359",0.368377
"360",0.373956
"361",0.326521
"362",0.364363
"363",0.355221
"364",0.326659
"365",0.322324
"366",0.334698
"367",0.374729
"368",0.332806
"369",0.423294
"370",0.356472
"371",0.29723
"372",0.299235
"373",0.297503
"374",0.345671
"375",0.493256
"376",0.447551
"377",0.476689
"378",0.406501
"379",0.3279
"380",0.361311
"381",0.339298
"382",0.408823
"383",0.353762
"384",0.278428
"385",0.373906
"386",0.289775
"387",0.44042
"388",0.265855
"389",0.475776
"390",0.484215
"391",0.210296
"392",0.242972
"393",0.350226
"394",0.352606
"395",0.402343
"396",0.37954
"397",0.27514
"398",0.442106
"399",0.509997
"400",0.408473
"401",0.289454
"402",0.333942
"403",0.367683
"404",0.291985
"405",0.458758
"406",0.395404
"407",0.36254
"408",0.315853
"409",0.463881
"410",0.335564
"411",0.33546
"412",0.342516
"413",0.405255
"414",0.467092
"415",0.321914
"416",0.508617
"417",0.513377
"418",0.252036
"419",0.324379
"420",0.307675
"421",0.38197
"422",0.328075
"423",0.344459
"424",0.256238
"425",0.286201
"426",0.338327
"427",0.401795
"428",0.356579
"429",0.396855
"430",0.412372
"431",0.262187
"432",0.376811
"433",0.396882
"434",0.287758
"435",0.359123
"436",0.302571
"437",0.375567
"438",0.350062
"439",0.424186
"440",0.541359
"441",0.289257
"442",0.259549
"443",0.341746
"444",0.342728
"445",0.343733
"446",0.365373
"447",0.314613
"448",0.318265
"449",0.349881
"450",0.348762
"451",0.433679
"452",0.331228
"453",0.273209
"454",0.363864
"455",0.348469
"456",0.307421
"457",0.338067
"458",0.420874
"459",0.290851
"460",0.31722
"461",0.310968
"462",0.385571
"463",0.414126
"464",0.295182
"465",0.341464
"466",0.417761
"467",0.271657
"468",0.361647
"469",0.369131
"470",0.26349
"471",0.380663
"472",0.309138
"473",0.26424
"474",0.453893
"475",0.286493
"476",0.358369
"477",0.366123
"478",0.357646
"479",0.390627
"480",0.353588
"481",0.491974
"482",0.470471
"483",0.475199
"484",0.325398
"485",0.283161
"486",0.341927
"487",0.383795
"488",0.425859
"489",0.255081
"490",0.265238
"491",0.281058
"492",0.287937
"493",0.283288
"494",0.253937
"495",0.375938
"496",0.395716
"497",0.388834
"498",0.293976
"499",0.306718
"500",0.250224
"501",0.346109
"502",0.411735
"503",0.325834
"504",0.334134
"505",0.319612
"506",0.402177
"507",0.287984
"508",0.418158
"509",0.43827
"510",0.385868
"511",0.369405
"512",0.281479
"513",0.229948
"514",0.397618
"515",0.467857
"516",0.526055
"517",0.400871
"518",0.404704
"519",0.300667
"520",0.287668
"521",0.369597
"522",0.318993
"523",0.391487
"524",0.349632
"525",0.316472
"526",0.34005
"527",0.366758
"528",0.454416
"529",0.47422
"530",0.417945
"531",0.449471
"532",0.315288
"533",0.473437
"534",0.245476
"535",0.312412
"536",0.245601
"537",0.370169
"538",0.337881
"539",0.295227
"540",0.316411
"541",0.454373
"542",0.43172
"543",0.320666
"544",0.271521
"545",0.410119
"546",0.385697
"547",0.351331
"548",0.333786
"549",0.257657
"550",0.3781
"551",0.344463
"552",0.383959
"553",0.341492
"554",0.392599
"555",0.493244
"556",0.290559
"557",0.390188
"558",0.377626
"559",0.391927
"560",0.450656
"561",0.438226
"562",0.437715
"563",0.324606
"564",0.305005
"565",0.341085
"566",0.186221
"567",0.443948
"568",0.370134
"569",0.301212
"570",0.466248
"571",0.474845
"572",0.450731
"573",0.364926
"574",0.376422
"575",0.486051
"576",0.416334
"577",0.376385
"578",0.267995
"579",0.292991
"580",0.267916
"581",0.448229
"582",0.306385
"583",0.307862
"584",0.359863
"585",0.398804
"586",0.33998
"587",0.374941
"588",0.492414
"589",0.295151
"590",0.278658
"591",0.226256
"592",0.325898
"593",0.380012
"594",0.277665
"595",0.375642
"596",0.404426
"597",0.340686
"598",0.282304
"599",0.362257
"600",0.316271
"601",0.362735
"602",0.311557
"603",0.370903
"604",0.306759
"605",0.462575
"606",0.376195
"607",0.32168
"608",0.340145
"609",0.229919
"610",0.1992
"611",0.303791
"612",0.363384
"613",0.326972
"614",0.338036
"615",0.291776
"616",0.370446
"617",0.260845
"618",0.470923
"619",0.457126
"620",0.241601
"621",0.43778
"622",0.329696
"623",0.394477
"624",0.383984
"625",0.372539
"626",0.35738
"627",0.293856
"628",0.283894
"629",0.373811
"630",0.318493
"631",0.375347
"632",0.349861
"633",0.339584
"634",0.321039
"635",0.369326
"636",0.365433
"637",0.416045
"638",0.421969
"639",0.263863
"640",0.344171
"641",0.379086
"642",0.386311
"643",0.396273
"644",0.337993
"645",0.421874
"646",0.333505
"647",0.319519
"648",0.428739
"649",0.292687
"650",0.354861
"651",0.327533
"652",0.303856
"653",0.390841
"654",0.286524
"655",0.317637
"656",0.406612
"657",0.276519
"658",0.279272
"659",0.396159
"660",0.392303
"661",0.305669
"662",0.426409
"663",0.284644
