"","x"
"1",-5.18178
"2",11.393
"3",8.83908
"4",-2.43439
"5",10.6854
"6",1.24452
"7",6.0177
"8",4.29604
"9",3.5975
"10",16.5727
"11",11.7247
"12",-8.49095
"13",11.3288
"14",12.4651
"15",11.8872
"16",15.738
"17",-4.82874
"18",17.4433
"19",27.0234
"20",-15.5758
"21",8.60741
"22",13.4597
"23",7.64376
"24",1.64465
"25",2.61978
"26",3.79496
"27",2.62678
"28",9.0264
"29",7.08037
"30",2.08906
"31",-0.203861
"32",0.0387089
"33",0.190923
"34",0.0755251
"35",0.330644
"36",0.202143
"37",0.030739
"38",0.0345159
"39",0.218378
"40",0.249773
"41",6.92283
"42",14.66
"43",1.82198
"44",1.55195
"45",-5.46217
"46",11.3405
"47",-7.7057
"48",-4.80186
"49",-5.82842
"50",15.2979
"51",2.69113
"52",6.18665
"53",9.53569
"54",-1.89324
"55",-2.24795
"56",9.16233
"57",9.66093
"58",-7.69179
"59",7.00009
"60",2.96679
"61",4.68874
"62",3.4242
"63",2.45335
"64",7.05068
"65",2.13756
"66",12.2323
"67",-5.65401
"68",-2.11241
"69",-1.59419
"70",9.24552
"71",3.50038
"72",18.059
"73",8.17405
"74",-8.30319
"75",2.37706
"76",8.16389
"77",-1.01999
"78",17.1789
"79",18.7134
"80",10.6783
"81",-0.0924833
"82",0.148499
"83",0.167669
"84",0.220909
"85",0.404044
"86",-1.77497
"87",-10.389
"88",8.28197
"89",-3.97907
"90",4.06428
"91",13.4574
"92",2.05378
"93",1.90462
"94",1.11743
"95",0.110021
"96",0.0658576
"97",0.0810602
"98",2.77453
"99",4.9683
"100",4.48489
"101",2.40493
"102",3.33292
"103",4.33611
"104",13.5617
"105",-1.2323
"106",3.37075
"107",-3.11348
"108",-3.09067
"109",5.09289
"110",-5.87098
"111",-5.11809
"112",-0.547466
"113",-2.16062
"114",20.3325
"115",-8.2245
"116",-4.99465
"117",-1.12087
"118",-4.57792
"119",-2.56142
"120",1.17495
"121",4.24382
"122",2.04038
"123",17.6306
"124",-3.4136
"125",3.94914
"126",-8.08827
"127",6.19267
"128",6.23941
"129",10.3123
"130",2.92027
"131",8.51886
"132",-3.25444
"133",7.38155
"134",6.71264
"135",3.30164
"136",11.7698
"137",-2.50798
"138",-1.721
"139",1.37902
"140",9.13961
"141",7.11694
"142",15.5094
"143",8.18972
"144",11.8058
"145",14.9148
"146",13.4742
"147",-7.58601
"148",-1.50056
"149",8.58763
"150",6.90448
"151",8.49899
"152",5.52695
"153",14.5184
"154",11.2894
"155",4.50368
"156",-0.349804
"157",-4.18599
"158",8.51164
"159",10.7298
"160",19.7574
"161",-1.11398
"162",0.185884
"163",4.91398
"164",4.25147
"165",18.516
"166",9.50365
"167",-6.53506
"168",9.82033
"169",16.458
"170",20.1046
"171",9.77838
"172",12.3199
"173",-9.75448
"174",6.7762
"175",3.34003
"176",-1.15241
"177",1.99878
"178",0.39762
"179",6.28981
"180",-8.07917
"181",17.3473
"182",-1.75711
"183",10.8014
"184",12.206
"185",11.2881
"186",10.1109
"187",16.4498
"188",5.25224
"189",-5.42703
"190",0.727554
"191",-4.88036
"192",-5.38107
"193",-12.5132
"194",11.7921
"195",8.60071
"196",11.6586
"197",16.2927
"198",1.53789
"199",4.31914
"200",7.14788
"201",2.12644
"202",-0.0304002
"203",3.82067
"204",7.38139
"205",13.1573
"206",12.1679
"207",2.99602
"208",2.85525
"209",11.15
"210",3.96645
"211",-5.80118
"212",5.3466
"213",7.81679
"214",16.1815
"215",13.7894
"216",-8.89629
"217",-14.0431
"218",-2.78855
"219",15.581
"220",-3.24118
"221",17.7697
"222",-5.07944
"223",-4.48445
"224",16.7305
"225",-0.0600314
"226",0.260859
"227",0.171167
"228",-7.81906
"229",-8.97867
"230",0.0277984
"231",8.53694
"232",11.0498
"233",8.12306
"234",4.06411
"235",6.76808
"236",5.99522
"237",-2.68213
"238",13.901
"239",0.100782
"240",0.124808
"241",-0.0337345
"242",0.116266
"243",0.284522
"244",0.0986964
"245",0.191349
"246",0.204957
"247",-0.036857
"248",8.55405
"249",-3.89032
"250",-12.2264
"251",1.38403
"252",7.08281
"253",4.9664
"254",-3.06598
"255",6.9737
"256",14.6564
"257",0.447674
"258",-3.44612
"259",-7.08765
"260",-4.09078
"261",15.6778
"262",-15.741
"263",9.47228
"264",-6.99606
"265",-4.30086
"266",-0.606532
"267",-4.39387
"268",6.68557
"269",0.341962
"270",-2.79819
"271",0.74468
"272",12.2481
"273",12.2982
"274",5.95004
"275",-23.0936
"276",-18.4221
"277",7.59167
"278",5.08227
"279",13.5032
"280",7.00843
"281",3.73675
"282",7.43971
"283",13.6853
"284",15.5019
"285",-4.55106
"286",5.57409
"287",6.24985
"288",-2.6615
"289",-0.0803168
"290",0.132935
"291",0.177225
"292",-1.86875
"293",-5.79874
"294",6.96785
"295",11.9077
"296",0.0891775
"297",-0.0160222
"298",18.1296
"299",8.32738
"300",2.14827
"301",-4.38019
"302",-2.35679
"303",3.90112
"304",6.88397
"305",0.334234
"306",3.49469
"307",1.03173
"308",2.37649
