"","x"
"1",2.94634
"2",-1.90035
"3",-0.872069
"4",-1.84087
"5",0.470911
"6",0.306514
"7",-2.19844
"8",0.109677
"9",-1.83905
"10",-1.05258
"11",2.65218
"12",3.49505
"13",-2.27569
"14",1.36883
"15",1.85085
"16",0.155168
"17",0.591795
"18",1.68426
"19",-0.109649
"20",0.536736
"21",1.00679
"22",0.0905671
"23",0.905263
"24",-0.418322
"25",1.25653
"26",0.907654
"27",0.987145
"28",0.375097
"29",2.21571
"30",1.17988
"31",0.351211
"32",-1.68544
"33",1.52909
"34",-1.80166
"35",0.360746
"36",3.87087
"37",0.336692
"38",-1.73447
"39",0.655715
"40",3.81918
"41",2.51532
"42",-0.780128
"43",4.84276
"44",1.70941
"45",1.62622
"46",1.32297
"47",0.0714041
"48",0.0253333
"49",0.0283626
"50",0.0586472
"51",0.0347166
"52",0.00147131
"53",0.0414386
"54",0.0287895
"55",-0.00446095
"56",0.00305749
"57",0.0467771
"58",0.0567871
"59",-0.000727611
"60",0.000444044
"61",0.0222501
"62",9.1758e-05
"63",0.0189183
"64",0.0462542
"65",0.0392833
"66",0.0316761
"67",0.0229276
"68",0.00040574
"69",0.0353841
"70",0.0455082
"71",0.048493
"72",0.0144464
"73",0.070181
"74",0.00651719
"75",0.0195568
"76",0.053345
"77",0.0654146
"78",1.07058
"79",-2.5745
"80",-1.66608
"81",-0.597731
"82",0.792219
"83",2.5159
"84",-1.07583
"85",-1.1053
"86",2.14033
"87",1.65481
"88",0.883379
"89",3.3839
"90",0.541673
"91",2.88682
"92",0.374183
"93",3.82686
"94",1.02627
"95",2.50404
"96",1.10455
"97",1.90456
"98",1.44256
"99",0.617699
"100",1.7086
"101",-3.43006
"102",-3.8778
"103",-0.186979
"104",0.525961
"105",-0.907021
"106",-1.47175
"107",-2.03932
"108",-4.83431
"109",0.978787
"110",0.431155
"111",-0.515451
"112",3.79312
"113",3.09767
"114",3.07391
"115",1.23059
"116",1.55889
"117",-0.201545
"118",-1.65549
"119",3.28946
"120",1.26602
"121",-0.696487
"122",3.01974
"123",0.00226661
"124",0.0558546
"125",0.0341668
"126",0.0273456
"127",-0.0160956
"128",-0.0579403
"129",0.5477
"130",-0.587981
"131",2.06826
"132",-0.106909
"133",-0.642293
"134",0.827891
"135",1.76206
"136",1.72454
"137",2.04584
"138",0.600836
"139",2.74043
"140",2.1497
"141",0.86925
"142",0.0549783
"143",0.0319342
"144",0.00557425
"145",0.00747893
"146",0.0535088
"147",0.0344051
"148",0.0182604
"149",0.0113073
"150",0.0435467
"151",0.0514227
"152",0.0328775
"153",0.0330777
"154",0.0252726
"155",0.803337
"156",1.90111
"157",4.09398
"158",-0.0502875
"159",0.181376
"160",-2.97937
"161",0.744242
"162",2.77664
"163",1.85646
"164",1.14259
"165",-2.96083
"166",1.40488
"167",0.631087
"168",1.3934
"169",2.34931
"170",2.8967
"171",3.04142
"172",3.46577
"173",-0.536362
"174",0.832287
"175",0.893443
"176",0.945103
"177",0.460765
"178",-2.20461
"179",-1.29412
"180",4.62828
"181",-0.138223
"182",0.0633135
"183",0.0291329
"184",0.0178522
"185",0.0212768
"186",0.0528954
"187",0.0424584
"188",0.0310743
"189",0.00622578
"190",0.0464843
"191",0.0488319
"192",0.0374013
"193",0.0342383
"194",0.0112455
"195",0.035401
"196",0.00988512
"197",0.0328912
"198",0.0601272
"199",0.0210395
"200",0.00886761
"201",0.037072
"202",0.0565391
"203",0.0112724
"204",0.0252734
"205",0.0756997
"206",0.0563328
"207",0.00949021
"208",0.0358489
"209",0.0418353
"210",0.0480113
"211",0.0127121
"212",0.018532
"213",0.027576
"214",0.0264874
"215",0.0309003
"216",0.0322625
"217",0.0196612
"218",0.0185993
