"","x"
"1",0.00402976
"2",0.000960121
"3",0.00123798
"4",0.00214701
"5",0.00707178
"6",0.00740209
"7",0.00707753
"8",0.00258288
"9",0.0050969
"10",0.00391073
"11",0.00131307
"12",0.00282912
"13",0.000558779
"14",0.000919139
"15",0.0110997
"16",0.0112312
"17",0.00034477
"18",0.000862062
"19",0.00266731
"20",0.00207076
"21",0.000337863
"22",0.000786673
"23",0.00186795
"24",0.000197424
"25",7.84257e-05
"26",0.00175636
"27",0.00326907
"28",0.00133575
"29",0.00251701
"30",0.00299142
"31",0.00407189
"32",0.0021776
"33",0.00373632
"34",0.00139075
"35",0.00229246
"36",2.61613e-05
"37",0.00626085
"38",0.00261825
"39",0.00121039
"40",0.000246796
"41",0.000938678
"42",0.00250396
"43",0.00708041
"44",0.00595206
"45",0.00119051
"46",0.00172146
"47",0.000932227
"48",0.000780455
"49",0.00290872
"50",0.00123965
"51",0.000869351
"52",0.000908481
"53",0.000426217
"54",0.00157639
"55",0.0013966
"56",0.00217587
"57",0.00167884
"58",2.77121e-05
"59",0.00394637
"60",0.00676784
"61",0.00529807
"62",0.00384404
"63",0.00299334
"64",0.00502566
"65",0.00864122
"66",0.0129979
"67",0.0143587
"68",0.0172542
"69",0.0129244
"70",0.0106941
"71",0.00719438
"72",0.00203413
"73",0.004092
"74",0.00274274
"75",0.000144358
"76",0.000460646
"77",5.03601e-06
"78",0.00601392
"79",0.00262723
"80",0.000781274
"81",0.00105187
"82",0.00167319
"83",0.00141688
"84",0.00159899
"85",0.00280345
"86",0.000800349
"87",0.000755186
"88",0.0049796
"89",0.00459257
"90",0.00179385
"91",0.00599913
"92",2.19275e-05
"93",0.000754996
"94",0.0035199
"95",0.00181665
"96",0.00303355
"97",0.000174448
"98",0.00379613
"99",0.00781798
"100",0.0129482
"101",0.0130424
"102",0.0117338
"103",0.00643316
"104",0.00833505
"105",0.000278042
"106",0.00589261
"107",0.0012326
"108",0.00248889
"109",0.00581044
"110",0.000750938
"111",0.00657831
"112",0.00605191
"113",0.00168521
"114",0.0005767
"115",0.00276355
"116",0.00464431
"117",0.00760578
"118",0.00791822
"119",0.00237603
"120",0.000749218
"121",0.00495381
"122",0.00516965
"123",0.00202704
"124",0.0011219
"125",0.0013402
"126",0.00251419
"127",0.000233066
"128",0.00476696
"129",0.0022954
"130",0.00715674
"131",0.00793724
"132",0.00531343
"133",0.00741682
"134",0.0013719
"135",0.00094129
"136",0.00247829
"137",0.00273645
"138",0.00399008
"139",0.00104346
"140",0.00130174
"141",0.00136906
"142",0.00244714
"143",0.00636443
"144",0.00390227
"145",0.00323666
"146",0.000385249
"147",0.00125735
"148",0.00157475
"149",0.00086174
"150",0.000166157
"151",0.00184894
"152",0.000565303
"153",0.00198066
"154",0.00510594
"155",0.00633865
"156",0.00124334
"157",0.0044654
"158",0.00065249
"159",0.00199251
"160",0.00298573
"161",0.00510017
"162",0.000877424
"163",0.00451127
"164",0.00242967
"165",0.00423628
"166",0.00303521
"167",0.00265419
"168",0.00546411
"169",0.0017783
"170",0.00469234
"171",0.00525876
"172",0.00403465
"173",0.000552943
"174",0.00214063
"175",0.0043082
"176",0.00189711
"177",0.00717644
"178",0.00100304
"179",0.000150498
"180",0.00227307
"181",0.00275702
"182",0.00105259
"183",0.00103559
"184",0.00241566
"185",0.00229469
"186",0.0020162
"187",0.00330757
"188",0.00602647
"189",0.00277396
"190",0.000622571
"191",0.000300586
"192",0.00154729
"193",0.00850757
"194",0.00298265
"195",0.00176234
"196",0.000662701
"197",0.000706787
"198",0.00147052
"199",0.000606604
"200",0.00141312
"201",0.000815615
"202",0.00165191
"203",0.00155411
"204",0.00147445
"205",2.63943e-05
"206",0.000240053
"207",0.00123546
"208",0.00455877
"209",0.00247087
"210",0.00255559
"211",0.00183904
"212",0.0116962
"213",0.0104915
"214",0.0018028
"215",0.0051084
"216",0.00316485
"217",0.00132496
"218",0.00612689
"219",0.0161119
"220",0.0081482
"221",0.00137348
"222",0.00231759
"223",0.00752716
"224",0.00253328
"225",0.00300006
"226",0.00283354
"227",0.00166967
"228",0.00141623
"229",0.00794325
"230",0.00909747
"231",0.00855109
"232",0.00832915
"233",0.00611598
"234",0.00570587
"235",0.00613161
"236",0.0127672
"237",0.0105134
"238",0.00859702
"239",0.00531097
"240",0.0061175
"241",0.00421821
"242",0.00243785
"243",0.0017532
"244",0.00223256
"245",0.00737268
"246",0.00126635
"247",0.00525537
"248",0.00713316
"249",0.00404413
"250",2.80659e-05
"251",0.00368617
"252",0.00109531
"253",0.0065176
"254",0.000282415
"255",0.000659156
"256",0.00295459
"257",0.00469985
"258",0.00199041
"259",0.0008504
"260",1.60787e-05
"261",0.002109
"262",0.000360901
"263",0.0013131
"264",0.00208953
"265",0.00253335
"266",0.00318969
"267",0.00180884
"268",0.00112676
"269",0.000745193
"270",0.00456886
"271",0.00390016
"272",0.00154944
"273",0.000858631
"274",0.00126629
"275",0.000453371
"276",0.000745299
"277",0.0033822
"278",0.000470963
"279",0.000497957
"280",0.00585674
"281",0.00193929
"282",0.0029412
"283",0.000818916
"284",0.00171428
"285",0.00237834
"286",0.000373671
"287",0.00661912
"288",0.00234538
"289",0.0013562
"290",0.00419425
"291",0.00609379
"292",0.00188538
"293",0.00239255
"294",0.000358423
"295",0.00046829
"296",6.83977e-05
"297",0.000230235
"298",0.00344414
"299",0.00288196
"300",0.00190244
"301",0.000860839
"302",0.00155065
"303",0.000230169
"304",0.00268089
"305",0.00269469
"306",0.00151824
"307",0.0048637
"308",0.00527337
"309",0.0025652
"310",0.00258963
"311",0.000115563
"312",0.00279844
"313",0.00710815
"314",0.00471195
"315",0.00734
"316",0.0024432
"317",0.00234008
"318",0.00210469
"319",0.000185987
"320",0.00284103
"321",0.00164583
"322",0.0015538
"323",0.000898284
"324",0.0018628
"325",0.00406306
"326",0.00286764
"327",0.000551008
"328",0.000577214
"329",0.00249586
"330",0.00316289
"331",0.000264995
"332",0.00166236
"333",0.000256087
"334",0.00151544
"335",0.000828129
"336",0.00209474
"337",0.00549513
"338",0.00391355
"339",0.00386901
"340",0.00855323
"341",0.00346976
"342",0.00666867
"343",0.00619785
"344",0.00534467
"345",0.00296135
"346",0.000920788
"347",0.000502496
"348",0.00569527
"349",0.00136874
"350",0.0011715
"351",0.00474401
"352",0.00628421
"353",0.0071999
"354",0.00527548
"355",0.00234597
"356",0.00138386
"357",0.00528558
"358",0.000175536
"359",0.00616665
"360",0.00394877
"361",0.00422362
"362",0.00500142
"363",0.0034582
"364",0.000716354
"365",0.00104437
"366",0.00196413
"367",0.000637892
"368",0.00208008
"369",0.0019765
"370",0.00120534
"371",0.000551423
"372",0.00201881
"373",0.000267177
"374",0.00127978
"375",0.00101643
"376",0.000783598
"377",0.00101062
"378",0.00305646
"379",0.00410565
"380",0.00101998
"381",0.00399754
"382",0.000503205
"383",0.00240513
"384",0.00241189
"385",6.14159e-05
"386",0.0060899
"387",0.0055624
"388",0.00653475
"389",0.00101183
"390",0.0030226
"391",0.00158951
"392",0.00263545
"393",0.000513973
"394",0.00117098
"395",0.00678216
"396",0.000565241
"397",0.00425281
"398",0.00298176
"399",0.00726581
