"","x"
"1",2.65247
"2",2.64961
"3",2.70537
"4",2.63438
"5",2.5696
"6",2.63846
"7",2.67502
"8",2.64313
"9",2.69591
"10",2.78274
"11",2.45249
"12",2.38822
"13",2.70372
"14",2.60012
"15",2.44346
"16",2.60724
"17",2.70141
"18",2.50882
"19",2.57006
"20",2.47441
"21",2.56278
"22",2.50734
"23",2.71568
"24",2.75297
"25",2.50279
"26",2.57439
"27",2.51402
"28",2.68065
"29",2.62887
"30",2.60108
"31",2.50836
"32",2.53824
"33",2.5304
"34",2.58439
"35",2.47588
"36",2.46026
"37",2.67362
"38",2.65568
"39",2.68324
"40",2.71157
"41",2.56934
"42",2.57795
"43",2.56733
"44",2.53593
"45",2.57231
"46",2.61417
"47",2.75394
"48",2.57463
"49",2.5793
"50",2.56505
"51",2.60381
"52",2.65969
"53",2.6821
"54",2.71187
"55",2.57001
"56",2.50756
"57",2.54849
"58",2.56059
"59",2.55906
"60",2.49782
"61",2.54055
"62",2.5086
"63",2.63019
"64",2.51541
"65",2.74005
"66",2.73223
"67",2.59349
"68",2.62265
"69",2.60682
"70",2.59855
"71",2.60967
"72",2.62376
"73",2.60828
"74",2.55926
"75",2.5452
"76",2.48367
"77",2.57941
"78",2.45951
"79",2.53267
"80",2.63012
"81",2.64833
"82",2.65378
"83",2.62803
"84",2.50121
"85",2.4443
"86",2.50114
"87",2.66132
"88",2.6524
"89",2.58014
"90",2.6346
"91",2.39681
"92",2.48102
"93",2.48538
"94",2.52962
"95",2.49585
"96",2.31465
"97",2.49433
"98",2.52093
"99",2.46194
"100",2.57583
"101",2.73947
"102",2.64139
"103",2.43019
"104",2.65615
"105",2.66559
"106",2.58248
"107",2.61432
"108",2.8018
"109",2.63015
"110",2.53267
"111",2.6519
"112",2.51489
"113",2.52797
"114",2.62431
"115",2.56458
"116",2.58322
"117",2.61575
"118",2.52608
"119",2.58528
"120",2.76209
"121",2.6767
"122",2.70114
"123",2.55282
"124",2.49388
"125",2.64968
"126",2.71049
"127",2.84904
"128",2.82662
"129",2.67139
"130",2.80061
"131",2.76342
"132",2.50625
"133",2.56671
"134",2.63048
"135",2.61069
"136",2.64127
"137",2.64655
"138",2.68531
"139",2.58536
"140",2.57969
"141",2.54851
"142",2.40623
"143",2.5217
"144",2.60522
"145",2.56199
"146",2.54346
"147",2.53997
"148",2.53652
"149",2.55718
"150",2.62896
"151",2.55166
"152",2.66866
"153",2.63539
"154",2.74708
"155",2.73955
"156",2.91312
"157",2.63799
"158",2.68784
"159",2.60402
"160",2.65918
"161",2.81147
"162",2.65138
"163",2.49628
"164",2.42166
"165",2.51652
"166",2.51441
"167",2.56242
"168",2.62963
"169",2.67051
"170",2.50436
"171",2.61542
"172",2.57563
"173",2.59348
"174",2.76199
"175",2.72592
"176",2.53572
"177",2.5191
"178",2.566
"179",2.55905
"180",2.80155
"181",2.65954
"182",2.7653
"183",2.80928
"184",2.7019
"185",2.69323
"186",2.67847
"187",2.68137
"188",2.6833
"189",2.72919
"190",2.74005
"191",2.64193
"192",2.70985
"193",2.58902
"194",2.68286
"195",2.59101
