"","x"
"1",3.99934
"2",5.83339
"3",-2.65477
"4",-2.55573
"5",14.0946
"6",9.33344
"7",11.2417
"8",13.5826
"9",18.419
"10",4.75863
"11",2.64959
"12",-6.36645
"13",0.235524
"14",0.0165794
"15",0.0865271
"16",0.171752
"17",0.169894
"18",0.228985
"19",-0.00416448
"20",11.0811
"21",4.64563
"22",4.76061
"23",9.64037
"24",9.44212
"25",3.05661
"26",-6.39078
"27",17.5056
"28",6.87214
"29",8.2
"30",10.9812
"31",-5.03722
"32",3.57044
"33",16.5836
"34",-3.74086
"35",6.19802
"36",-0.381203
"37",3.55707
"38",2.62672
"39",7.54054
"40",-0.218161
"41",8.44076
"42",2.17277
"43",0.182397
"44",16.8606
"45",15.6337
"46",-5.67822
"47",-4.76533
"48",10.8296
"49",1.04749
"50",9.93896
"51",8.52607
"52",14.7559
"53",0.0338715
"54",0.0888903
"55",-0.0566447
"56",0.0655423
"57",0.20815
"58",0.214314
"59",5.60642
"60",12.5181
"61",10.3855
"62",6.32792
"63",-2.96573
"64",-10.9241
"65",-3.48446
"66",16.4081
"67",0.736147
"68",8.31242
"69",-8.49551
"70",-7.437
"71",-2.31049
"72",6.52114
"73",-4.30807
"74",13.5644
"75",2.67546
"76",7.13614
"77",3.5156
"78",9.71095
"79",5.35786
"80",-1.2533
"81",9.83935
"82",-3.68598
"83",14.0966
"84",8.65958
"85",6.5069
"86",8.63965
"87",15.7009
"88",0.756653
"89",5.69505
"90",4.57561
"91",3.9643
"92",-14.2312
"93",-1.37068
"94",5.33386
"95",3.50582
"96",-4.19563
"97",-4.78795
"98",-7.9
"99",21.8274
"100",11.8686
"101",9.9621
"102",6.66302
"103",-0.653255
"104",-6.68492
"105",3.94763
"106",-0.0461715
"107",0.206727
"108",0.0939423
"109",-0.020116
"110",-0.0674575
"111",-2.55333
"112",13.339
"113",8.20454
"114",16.1401
"115",17.9716
"116",-8.05248
"117",-3.47381
"118",0.299646
"119",0.00491277
"120",0.0463445
"121",11.8685
"122",10.1836
"123",-5.86172
"124",14.3227
"125",23.7627
"126",-0.11998
"127",5.83374
"128",7.68993
"129",3.08401
"130",-8.59027
"131",6.87375
"132",6.57289
"133",5.60257
"134",8.30792
"135",15.0933
"136",10.2228
"137",-3.24847
"138",9.92177
"139",14.9424
"140",13.6145
"141",5.91272
"142",0.0665688
"143",0.253029
"144",-0.0107144
"145",0.315815
"146",0.287071
