"","x"
"1",-3.73105
"2",-3.39814
"3",-3.21999
"4",-3.15684
"5",-3.33536
"6",-3.59781
"7",-3.21984
"8",-3.49726
"9",-3.34887
"10",-3.24412
"11",-3.34008
"12",-3.45999
"13",-3.17578
"14",-3.34439
"15",-3.40596
"16",-3.29835
"17",-3.4124
"18",-3.46055
"19",-3.30317
"20",-3.75069
"21",-3.44157
"22",-3.76791
"23",-3.391
"24",-3.26341
"25",-3.35004
"26",-3.43917
"27",-3.73703
"28",-3.69973
"29",-3.47985
"30",-3.36727
"31",-3.35812
"32",-3.56051
"33",-3.30157
"34",-3.53678
"35",-3.91693
"36",-3.38493
"37",-3.14648
"38",-3.42991
"39",-3.10077
"40",-3.22204
"41",-3.2044
"42",-3.12216
"43",-3.25239
"44",-3.2121
"45",-3.2701
"46",-3.32074
"47",-3.13996
"48",-3.19555
"49",-3.17888
"50",-3.58865
"51",-3.37328
"52",-3.31713
"53",-3.31002
"54",-3.11211
"55",-3.39459
"56",-2.97597
"57",-3.05969
"58",-3.08163
"59",-3.17163
"60",-3.1922
"61",-3.28999
"62",-3.47124
"63",-3.30095
"64",-3.53759
"65",-3.44231
"66",-3.5703
"67",-3.68136
"68",-3.86969
"69",-3.76855
"70",-3.28661
"71",-3.33794
"72",-3.19006
"73",-3.26889
"74",-3.32977
"75",-3.17073
"76",-3.17351
"77",-3.24364
"78",-3.60605
"79",-3.63389
"80",-3.36338
"81",-3.42107
"82",-3.381
"83",-3.25788
"84",-3.28269
"85",-3.34876
"86",-3.25956
"87",-3.08837
"88",-3.22856
"89",-3.0182
"90",-3.07881
"91",-3.31451
"92",-3.57026
"93",-3.56998
"94",-3.75615
"95",-3.67893
"96",-3.6775
"97",-3.57116
"98",-3.55788
"99",-3.49276
"100",-3.51714
"101",-3.59534
"102",-3.19531
"103",-3.25335
"104",-3.20097
"105",-3.24029
"106",-3.02687
"107",-3.04364
"108",-2.95939
"109",-3.25006
"110",-3.58266
"111",-3.36841
"112",-2.93946
"113",-3.3486
"114",-3.52963
"115",-3.33072
"116",-3.22431
"117",-2.94909
"118",-3.45512
"119",-3.45032
"120",-3.44759
"121",-3.38852
"122",-3.39979
"123",-3.24803
"124",-3.11489
"125",-3.42492
"126",-3.14628
"127",-3.33388
"128",-3.1271
"129",-3.14945
"130",-3.22402
"131",-3.25683
"132",-3.36167
"133",-3.47013
"134",-3.50741
"135",-3.40657
"136",-3.26745
"137",-3.53478
"138",-3.27287
"139",-3.55045
"140",-3.46168
"141",-3.30377
"142",-3.11843
"143",-3.1073
"144",-3.34127
"145",-3.32604
"146",-3.07386
"147",-3.22242
"148",-2.98499
"149",-3.02925
"150",-3.4729
"151",-3.2002
"152",-3.37539
"153",-3.34847
"154",-3.1027
"155",-3.13772
"156",-3.12328
"157",-2.82682
"158",-3.04966
"159",-3.51178
"160",-3.48397
"161",-3.48498
"162",-3.42159
"163",-3.39522
"164",-3.4487
"165",-3.29551
"166",-3.20627
"167",-3.17303
"168",-3.2274
"169",-3.14544
"170",-3.56617
"171",-3.66036
"172",-3.56375
"173",-3.70019
"174",-3.56052
"175",-3.54624
"176",-3.42942
"177",-3.68802
"178",-3.4278
"179",-3.07679
"180",-3.4036
"181",-3.58608
"182",-3.40715
"183",-3.27849
"184",-3.71871
"185",-3.45542
"186",-3.50507
"187",-3.23919
"188",-3.28713
"189",-3.28892
"190",-3.63634
"191",-3.75328
"192",-3.75837
"193",-3.63366
"194",-3.72467
"195",-3.66571
"196",-3.45663
"197",-3.60755
"198",-3.24505
"199",-3.50543
"200",-3.44613
"201",-3.62006
"202",-3.85338
"203",-3.76819
"204",-3.72337
"205",-3.87587
"206",-3.50671
"207",-3.25104
"208",-3.08612
"209",-3.10066
"210",-3.30207
"211",-3.2907
"212",-3.2145
"213",-3.35545
"214",-3.16649
"215",-3.07377
"216",-3.20272
"217",-3.5609
"218",-3.62297
"219",-3.59836
"220",-3.34217
"221",-2.9125
"222",-2.82808
"223",-3.31613
"224",-3.16116
"225",-3.62711
"226",-3.23812
"227",-3.32874
"228",-3.13469
"229",-3.59651
"230",-3.56818
"231",-3.69014
"232",-3.76089
"233",-3.44509
"234",-3.22224
"235",-3.12848
"236",-3.21817
"237",-3.10235
"238",-3.18618
"239",-3.36308
"240",-3.30893
"241",-3.37391
"242",-3.3801
"243",-3.37475
"244",-3.30935
"245",-3.29489
"246",-3.30385
"247",-3.54321
"248",-3.6226
"249",-3.24619
"250",-3.31521
"251",-3.00723
"252",-3.20232
"253",-3.66143
"254",-3.39437
"255",-3.31826
"256",-3.12233
"257",-3.00337
"258",-3.13553
"259",-3.47527
"260",-3.26713
"261",-3.2774
"262",-3.3504
"263",-3.49411
"264",-3.42701
"265",-3.46831
"266",-3.27071
"267",-3.14986
"268",-3.21139
"269",-3.52913
"270",-3.55792
"271",-3.55995
"272",-3.55218
"273",-3.4638
"274",-3.6438
"275",-3.36609
"276",-3.2332
"277",-3.23824
"278",-3.22856
"279",-2.98213
"280",-3.08238
"281",-2.90178
"282",-3.46301
"283",-3.56404
"284",-3.37357
"285",-3.21499
"286",-3.27954
"287",-3.46739
"288",-3.64851
"289",-3.19788
"290",-3.43691
"291",-3.46669
"292",-3.5292
"293",-3.4387
"294",-3.34053
"295",-3.39487
"296",-3.49122
"297",-3.49493
"298",-3.05203
"299",-3.55612
"300",-3.70876
"301",-3.49642
"302",-3.75933
"303",-3.51575
"304",-3.33091
"305",-3.4489
"306",-3.4525
"307",-3.42971
"308",-3.21414
"309",-3.2788
"310",-3.28821
"311",-3.36338
"312",-3.3267
"313",-3.31214
"314",-3.30171
"315",-3.2726
"316",-3.27478
"317",-3.11549
"318",-3.14283
"319",-3.26093
"320",-3.28743
"321",-3.40728
"322",-3.3015
"323",-3.02249
