"","x"
"1",0.244553
"2",0.449807
"3",0.370885
"4",0.379283
"5",0.420185
"6",0.426309
"7",0.342231
"8",0.39784
"9",0.393217
"10",0.33357
"11",0.378127
"12",0.393704
"13",0.37733
"14",0.380762
"15",0.395917
"16",0.306367
"17",0.349393
"18",0.386323
"19",0.332516
"20",0.399346
"21",0.446089
"22",0.370003
"23",0.366047
"24",0.36511
"25",0.336817
"26",0.345582
"27",0.341994
"28",0.366688
"29",0.429988
"30",0.357738
"31",0.294539
"32",0.316498
"33",0.28595
"34",0.475657
"35",0.29906
"36",0.410454
"37",0.343336
"38",0.372011
"39",0.420519
"40",0.286137
"41",0.242542
"42",0.482336
"43",0.49117
"44",0.448443
"45",0.407624
"46",0.363769
"47",0.353311
"48",0.321172
"49",0.351055
"50",0.375624
"51",0.29567
"52",0.328668
"53",0.428348
"54",0.401244
"55",0.35275
"56",0.329843
"57",0.436683
"58",0.378637
"59",0.354511
"60",0.391608
"61",0.243057
"62",0.384401
"63",0.424128
"64",0.398621
"65",0.413368
"66",0.411581
"67",0.378911
"68",0.406098
"69",0.363292
"70",0.326081
"71",0.349285
"72",0.425009
"73",0.398447
"74",0.383756
"75",0.37425
"76",0.386469
"77",0.37223
"78",0.381292
"79",0.364019
"80",0.498083
"81",0.488332
"82",0.371225
"83",0.299798
"84",0.374647
"85",0.441579
"86",0.482956
"87",0.310157
"88",0.41672
"89",0.436075
"90",0.387348
"91",0.454957
"92",0.452886
"93",0.50649
"94",0.351459
"95",0.383659
"96",0.378701
"97",0.295279
"98",0.375805
"99",0.445498
"100",0.31903
"101",0.494499
"102",0.2018
"103",0.253017
"104",0.278148
"105",0.389812
"106",0.359269
"107",0.408159
"108",0.385959
"109",0.340792
"110",0.275374
"111",0.293947
"112",0.43638
"113",0.376446
"114",0.416316
"115",0.397338
"116",0.280985
"117",0.453178
"118",0.518929
"119",0.368811
"120",0.395052
"121",0.462952
"122",0.372018
"123",0.413208
"124",0.337396
"125",0.32842
"126",0.412179
"127",0.373012
"128",0.336804
"129",0.326849
"130",0.387699
"131",0.383511
"132",0.447663
"133",0.413777
"134",0.357666
"135",0.347665
"136",0.322333
"137",0.407942
"138",0.473082
"139",0.398787
"140",0.301331
"141",0.38304
"142",0.428801
"143",0.431543
"144",0.390206
"145",0.531477
"146",0.489812
"147",0.415737
"148",0.415519
"149",0.343449
"150",0.48172
"151",0.384979
"152",0.496374
"153",0.385659
"154",0.382756
"155",0.377609
"156",0.317839
"157",0.423483
"158",0.416028
"159",0.295514
"160",0.398919
"161",0.267055
"162",0.351317
"163",0.449309
"164",0.232736
"165",0.530193
"166",0.436499
"167",0.361189
"168",0.443501
"169",0.435383
"170",0.454998
"171",0.333808
"172",0.307879
"173",0.328534
"174",0.321191
"175",0.391934
"176",0.344428
"177",0.258856
"178",0.407794
"179",0.35612
"180",0.418572
"181",0.47052
"182",0.272807
"183",0.47534
"184",0.339194
"185",0.360435
"186",0.351148
"187",0.375586
"188",0.308582
"189",0.31647
"190",0.247539
"191",0.333657
"192",0.47578
"193",0.331491
"194",0.44671
"195",0.483518
"196",0.366561
"197",0.380426
"198",0.442724
"199",0.343481
"200",0.38379
"201",0.299034
"202",0.368806
"203",0.36562
"204",0.339076
"205",0.316166
"206",0.338826
"207",0.464987
"208",0.352227
"209",0.306689
"210",0.438381
"211",0.399491
"212",0.354032
"213",0.323199
"214",0.419984
"215",0.327496
"216",0.361503
"217",0.23161
"218",0.410052
"219",0.350976
"220",0.306157
"221",0.352539
"222",0.350124
"223",0.346631
"224",0.390948
"225",0.354746
"226",0.278122
"227",0.356336
"228",0.451181
"229",0.347125
"230",0.328931
"231",0.287714
"232",0.309778
"233",0.321692
"234",0.390149
"235",0.362662
"236",0.451172
"237",0.297504
"238",0.438278
"239",0.338929
"240",0.374276
"241",0.356111
"242",0.358767
"243",0.485441
"244",0.384131
"245",0.356911
"246",0.283969
"247",0.243755
"248",0.344779
"249",0.359993
"250",0.353478
"251",0.411642
"252",0.208959
"253",0.328718
"254",0.309729
"255",0.2955
"256",0.368024
"257",0.380362
"258",0.452671
"259",0.426534
"260",0.366729
"261",0.4628
"262",0.3476
"263",0.422632
"264",0.366063
"265",0.330194
"266",0.298267
"267",0.412381
"268",0.29955
"269",0.312643
"270",0.368984
"271",0.334288
"272",0.461745
"273",0.471963
"274",0.421899
"275",0.374995
"276",0.35458
"277",0.324243
"278",0.537585
"279",0.355876
"280",0.368577
"281",0.451641
"282",0.512407
"283",0.297185
"284",0.440569
"285",0.389244
"286",0.389162
"287",0.383486
"288",0.427253
"289",0.399273
"290",0.328035
"291",0.306898
"292",0.389664
"293",0.389177
"294",0.427179
"295",0.315117
"296",0.54673
"297",0.501844
"298",0.194006
"299",0.239716
"300",0.236595
"301",0.482326
"302",0.450968
"303",0.3618
"304",0.328926
"305",0.344671
"306",0.421768
"307",0.322448
"308",0.349481
"309",0.315448
"310",0.368142
"311",0.404722
"312",0.370841
"313",0.469985
"314",0.474306
"315",0.29002
"316",0.308977
"317",0.260779
"318",0.376646
"319",0.411907
"320",0.283249
"321",0.5778
"322",0.479571
"323",0.428615
"324",0.407489
"325",0.377832
"326",0.375017
"327",0.418537
"328",0.38667
"329",0.361323
"330",0.463677
"331",0.431955
"332",0.409895
"333",0.408469
"334",0.448371
"335",0.313594
"336",0.394754
"337",0.455668
"338",0.40478
"339",0.281561
"340",0.598629
"341",0.533966
"342",0.447618
"343",0.367145
"344",0.313063
"345",0.43191
"346",0.322521
"347",0.40918
"348",0.388387
"349",0.344832
"350",0.420997
"351",0.426682
"352",0.397287
"353",0.320206
"354",0.434936
"355",0.315879
"356",0.357209
"357",0.345986
"358",0.382953
"359",0.419859
"360",0.256172
"361",0.418716
"362",0.287341
"363",0.299454
"364",0.347737
"365",0.35111
"366",0.136293
"367",0.278725
"368",0.438786
"369",0.303743
"370",0.349198
"371",0.299502
"372",0.255781
"373",0.297753
"374",0.307591
"375",0.358022
"376",0.33764
"377",0.497998
"378",0.320744
"379",0.311821
"380",0.248825
"381",0.441205
"382",0.374852
"383",0.405593
"384",0.338735
"385",0.444078
"386",0.354158
"387",0.386724
"388",0.384692
"389",0.48817
"390",0.373397
"391",0.369601
"392",0.291217
"393",0.370315
"394",0.406297
"395",0.322971
"396",0.24476
"397",0.3816
"398",0.477036
"399",0.387402
"400",0.335298
"401",0.317664
"402",0.408484
"403",0.271799
"404",0.34718
"405",0.322678
"406",0.278846
"407",0.375721
"408",0.363356
"409",0.359919
"410",0.303606
"411",0.31723
"412",0.341413
"413",0.371519
"414",0.379112
"415",0.3737
"416",0.392503
"417",0.355167
"418",0.31422
"419",0.39681
"420",0.364632
"421",0.263646
"422",0.425442
"423",0.364913
"424",0.398253
"425",0.36147
"426",0.312878
"427",0.385647
"428",0.409208
"429",0.466725
"430",0.45101
"431",0.36374
"432",0.352829
"433",0.403587
"434",0.418848
"435",0.359473
"436",0.320855
"437",0.346264
"438",0.340136
"439",0.388491
"440",0.377231
"441",0.423461
"442",0.455474
"443",0.445808
"444",0.403194
"445",0.410462
"446",0.339721
"447",0.479418
"448",0.430709
"449",0.34314
"450",0.372555
"451",0.406937
"452",0.383205
"453",0.377956
"454",0.410114
"455",0.282534
"456",0.211312
"457",0.371248
"458",0.349363
"459",0.396916
"460",0.294953
"461",0.332272
"462",0.273292
"463",0.389667
"464",0.385471
"465",0.47409
"466",0.376883
"467",0.403424
"468",0.468838
"469",0.381725
"470",0.438826
"471",0.346734
"472",0.3323
"473",0.390567
"474",0.420807
"475",0.351471
"476",0.555156
"477",0.560693
"478",0.4667
"479",0.433151
"480",0.285668
"481",0.468241
"482",0.308292
"483",0.265634
"484",0.283741
"485",0.405646
"486",0.382633
"487",0.357497
"488",0.378341
"489",0.38956
"490",0.309739
"491",0.254747
"492",0.43117
"493",0.41006
"494",0.377931
"495",0.430708
"496",0.46952
"497",0.477584
"498",0.482213
"499",0.365632
"500",0.374781
"501",0.270911
"502",0.455013
"503",0.43662
"504",0.518162
"505",0.330813
"506",0.33544
"507",0.327481
"508",0.362858
"509",0.446551
"510",0.449622
"511",0.493053
"512",0.407759
"513",0.416884
"514",0.309042
"515",0.451729
"516",0.391143
"517",0.325675
"518",0.39926
"519",0.265887
"520",0.297624
"521",0.402688
"522",0.314913
"523",0.481333
"524",0.311685
"525",0.250396
"526",0.32878
"527",0.365286
"528",0.314192
"529",0.276936
"530",0.396298
"531",0.383428
"532",0.338539
"533",0.394933
"534",0.398363
"535",0.367633
"536",0.427026
"537",0.338568
"538",0.339133
"539",0.445457
"540",0.412067
"541",0.294286
"542",0.328398
"543",0.344746
"544",0.274646
"545",0.413202
"546",0.338691
"547",0.372594
"548",0.313495
"549",0.362343
"550",0.326557
"551",0.41946
"552",0.312472
"553",0.396933
"554",0.418957
"555",0.359816
"556",0.367335
"557",0.319961
"558",0.393626
"559",0.347102
"560",0.35677
"561",0.352442
"562",0.305038
"563",0.253752
"564",0.357032
"565",0.428089
"566",0.445048
"567",0.368499
"568",0.496306
"569",0.3966
"570",0.415918
"571",0.436517
"572",0.443957
"573",0.462021
"574",0.373023
"575",0.339539
"576",0.477111
"577",0.47614
"578",0.389953
"579",0.398134
"580",0.398091
"581",0.353436
"582",0.313543
"583",0.451711
"584",0.36662
"585",0.252813
"586",0.325288
"587",0.375663
"588",0.390676
"589",0.303542
"590",0.409673
"591",0.386271
"592",0.415007
"593",0.441114
"594",0.474402
"595",0.461544
"596",0.327611
"597",0.363252
"598",0.432209
"599",0.402844
"600",0.393838
"601",0.382405
"602",0.312461
"603",0.396375
"604",0.491113
"605",0.342823
"606",0.322108
"607",0.381549
"608",0.365219
"609",0.28021
"610",0.318064
"611",0.362886
"612",0.311274
"613",0.394535
"614",0.320252
"615",0.33959
"616",0.344704
"617",0.44675
"618",0.394107
"619",0.429107
"620",0.353551
"621",0.348676
"622",0.350715
"623",0.351399
"624",0.310616
"625",0.333895
"626",0.372148
"627",0.428738
"628",0.375553
"629",0.422975
"630",0.316325
"631",0.412041
"632",0.397782
"633",0.321079
"634",0.407869
"635",0.419745
"636",0.380445
"637",0.342059
"638",0.371843
"639",0.40646
"640",0.379875
"641",0.339702
"642",0.46955
"643",0.365471
"644",0.325633
"645",0.386812
"646",0.335947
"647",0.407795
"648",0.407274
"649",0.327067
"650",0.322995
"651",0.456113
"652",0.35122
"653",0.285581
"654",0.373899
"655",0.406653
"656",0.350988
"657",0.305708
"658",0.369565
"659",0.323212
"660",0.343948
"661",0.322932
"662",0.3025
"663",0.36746
"664",0.317609
"665",0.312267
"666",0.310542
"667",0.492716
"668",0.393147
"669",0.442458
"670",0.499033
"671",0.414448
"672",0.458703
"673",0.381093
"674",0.393422
"675",0.331159
"676",0.374064
"677",0.411956
"678",0.456548
"679",0.445492
"680",0.346096
"681",0.489871
"682",0.478208
"683",0.277141
"684",0.29185
"685",0.291329
"686",0.261764
"687",0.398489
"688",0.26714
"689",0.509935
"690",0.519327
"691",0.394845
"692",0.284821
"693",0.314533
"694",0.501681
"695",0.479765
"696",0.32445
"697",0.446333
"698",0.376198
"699",0.367872
"700",0.276437
"701",0.303835
"702",0.322564
"703",0.308027
"704",0.339758
"705",0.364291
"706",0.31689
"707",0.384772
"708",0.325223
"709",0.341901
"710",0.358563
"711",0.392586
"712",0.332305
"713",0.351549
"714",0.259552
"715",0.3972
"716",0.260647
"717",0.459012
"718",0.330507
"719",0.413815
"720",0.219655
"721",0.353507
"722",0.37142
"723",0.471191
"724",0.419442
"725",0.375232
"726",0.300384
"727",0.27862
"728",0.303715
"729",0.393163
"730",0.392322
"731",0.385725
"732",0.333673
"733",0.39295
"734",0.367628
"735",0.460699
"736",0.467992
"737",0.505942
"738",0.519761
"739",0.328255
"740",0.392038
"741",0.395865
"742",0.44632
"743",0.480039
"744",0.426157
"745",0.409935
"746",0.450353
"747",0.398491
"748",0.376747
"749",0.456412
"750",0.45979
"751",0.353083
"752",0.451888
"753",0.433795
"754",0.23899
"755",0.258009
"756",0.336639
"757",0.338368
"758",0.486495
"759",0.393653
"760",0.312701
"761",0.41477
"762",0.417085
"763",0.290922
"764",0.367836
"765",0.434488
"766",0.301175
"767",0.367861
"768",0.41461
"769",0.398718
"770",0.390158
"771",0.381254
"772",0.456745
"773",0.450945
"774",0.477229
"775",0.484679
"776",0.367939
"777",0.311375
"778",0.343828
"779",0.331593
"780",0.414573
"781",0.388188
"782",0.369496
"783",0.283663
"784",0.347944
"785",0.447345
"786",0.28342
"787",0.441284
"788",0.401774
"789",0.421281
"790",0.413266
"791",0.431658
"792",0.379548
"793",0.264705
"794",0.319634
"795",0.380302
"796",0.362058
"797",0.417525
"798",0.284468
"799",0.435275
"800",0.435183
"801",0.403099
"802",0.354172
"803",0.454076
"804",0.416874
"805",0.305515
"806",0.361211
"807",0.325229
"808",0.373359
"809",0.415389
"810",0.198519
"811",0.386664
"812",0.392058
"813",0.385328
"814",0.398814
"815",0.376825
"816",0.291782
"817",0.370578
"818",0.306582
"819",0.312245
"820",0.35069
"821",0.396779
"822",0.523959
"823",0.283845
"824",0.281028
"825",0.384798
"826",0.386437
"827",0.408735
"828",0.359006
"829",0.354058
"830",0.399163
"831",0.359374
"832",0.353172
"833",0.379424
"834",0.428607
"835",0.300854
"836",0.416168
"837",0.379509
"838",0.310269
"839",0.337045
"840",0.335283
"841",0.301794
"842",0.443637
"843",0.464823
"844",0.337035
"845",0.425596
"846",0.340158
"847",0.268878
"848",0.315098
"849",0.332191
"850",0.384521
"851",0.24973
"852",0.425187
"853",0.435876
"854",0.432602
"855",0.334833
"856",0.452218
"857",0.389975
"858",0.486318
"859",0.465191
"860",0.416694
"861",0.392554
"862",0.349585
"863",0.510536
"864",0.351064
"865",0.327459
"866",0.295348
"867",0.367503
"868",0.427256
"869",0.412855
"870",0.331137
"871",0.503959
"872",0.503774
"873",0.650138
"874",0.461971
"875",0.409198
"876",0.489596
"877",0.581995
"878",0.542418
"879",0.357252
"880",0.422962
"881",0.437733
"882",0.384188
"883",0.42208
"884",0.448231
"885",0.378308
"886",0.399788
"887",0.390762
"888",0.34681
"889",0.619347
"890",0.570124
"891",0.531503
"892",0.580056
"893",0.600188
"894",0.367613
"895",0.419319
"896",0.40708
"897",0.404119
"898",0.496426
"899",0.470756
"900",0.412293
"901",0.375711
"902",0.423217
"903",0.307681
"904",0.448995
"905",0.437399
"906",0.438645
"907",0.312265
"908",0.338684
"909",0.41783
"910",0.281064
"911",0.399851
"912",0.375306
"913",0.404284
"914",0.40625
"915",0.477604
"916",0.269003
"917",0.269592
"918",0.381982
"919",0.325846
"920",0.43189
"921",0.524393
"922",0.351737
"923",0.382796
"924",0.33932
"925",0.434774
"926",0.428284
"927",0.329939
"928",0.306942
"929",0.374509
"930",0.356994
"931",0.351602
"932",0.362248
"933",0.363286
"934",0.346702
"935",0.399711
"936",0.399356
"937",0.442097
"938",0.455241
"939",0.461519
"940",0.475346
"941",0.440181
"942",0.300314
"943",0.33909
"944",0.396229
"945",0.494764
"946",0.485374
"947",0.335438
"948",0.320175
"949",0.330371
"950",0.328289
"951",0.502674
"952",0.445573
"953",0.368203
"954",0.41923
"955",0.357529
"956",0.302328
"957",0.413701
"958",0.411745
"959",0.418654
"960",0.291548
"961",0.25453
"962",0.261059
"963",0.317921
"964",0.346327
"965",0.381044
"966",0.346318
"967",0.184615
"968",0.298397
"969",0.388628
"970",0.331015
"971",0.453447
"972",0.431649
"973",0.361128
"974",0.453161
"975",0.427169
"976",0.423046
"977",0.438082
"978",0.286931
"979",0.341543
"980",0.355395
"981",0.32556
"982",0.286912
"983",0.40679
"984",0.276847
"985",0.441322
"986",0.538444
"987",0.240825
"988",0.364385
"989",0.438675
"990",0.397737
"991",0.333286
"992",0.411597
"993",0.248221
"994",0.349177
"995",0.301828
"996",0.320633
"997",0.367646
"998",0.424435
"999",0.374308
"1000",0.335148
"1001",0.289401
"1002",0.316776
"1003",0.335142
"1004",0.331472
"1005",0.308813
"1006",0.349114
"1007",0.279147
"1008",0.355663
"1009",0.460111
"1010",0.404001
"1011",0.317927
"1012",0.427568
"1013",0.176779
"1014",0.320789
"1015",0.383635
"1016",0.232159
"1017",0.29307
"1018",0.413904
"1019",0.345202
"1020",0.430828
"1021",0.317877
"1022",0.329361
"1023",0.279556
"1024",0.270644
"1025",0.484781
"1026",0.408159
"1027",0.385728
"1028",0.500526
"1029",0.313199
"1030",0.42791
"1031",0.405371
"1032",0.364994
"1033",0.416433
"1034",0.356079
"1035",0.505817
"1036",0.442932
"1037",0.40857
"1038",0.352427
"1039",0.338067
"1040",0.491967
"1041",0.521813
"1042",0.248463
"1043",0.45817
"1044",0.375854
"1045",0.435494
"1046",0.33871
"1047",0.298417
"1048",0.44381
"1049",0.467462
"1050",0.442888
"1051",0.314809
"1052",0.347358
"1053",0.403875
"1054",0.286895
"1055",0.369366
"1056",0.515445
"1057",0.395733
"1058",0.297503
"1059",0.274418
"1060",0.514881
"1061",0.552746
"1062",0.564469
"1063",0.558992
"1064",0.674741
"1065",0.714592
"1066",0.684314
"1067",0.47454
"1068",0.53904
"1069",0.436647
"1070",0.477605
"1071",0.46432
"1072",0.44225
"1073",0.368681
"1074",0.343884
"1075",0.489293
"1076",0.439549
"1077",0.430741
"1078",0.469881
"1079",0.321364
"1080",0.331277
"1081",0.376988
"1082",0.50404
"1083",0.315421
"1084",0.405801
"1085",0.46846
"1086",0.337348
"1087",0.460409
"1088",0.372477
"1089",0.378658
"1090",0.456075
"1091",0.347133
"1092",0.501621
"1093",0.252235
"1094",0.447419
"1095",0.326724
"1096",0.426301
"1097",0.416323
"1098",0.400786
