"","x"
"1",-0.000334255
"2",-0.00133592
"3",-0.00200452
"4",-0.00181467
"5",-0.00103023
"6",-0.000960757
"7",-0.00150463
"8",-0.00165076
"9",-0.00158475
"10",-0.00138968
"11",-0.00205426
"12",-0.00160739
"13",-0.00201116
"14",-0.00143306
"15",-0.000840649
"16",-0.000790321
"17",-0.00028165
"18",-0.00063456
"19",-0.000847893
"20",-0.000439264
"21",-0.000299441
"22",-0.0010876
"23",-0.00121305
"24",-0.000811965
"25",-0.0020369
"26",-0.0018862
"27",-0.000947665
"28",-0.000573363
"29",-0.00111508
"30",-0.0010606
"31",-0.00158358
"32",-0.000620849
"33",-0.000920767
"34",-0.00138072
"35",-0.000467191
"36",-0.00217537
"37",-0.00247535
"38",-0.0015779
"39",-0.00132024
"40",-0.00100518
"41",-0.00145876
"42",-0.00168652
"43",-0.00195642
"44",-0.00223174
"45",-0.00220087
"46",-0.00204637
"47",-0.00238237
"48",-0.0018467
"49",-0.00236763
"50",-0.00148535
"51",-0.0010878
"52",-0.00124911
"53",-0.00143936
"54",-0.00161762
"55",-0.00202844
"56",-0.00209552
"57",-0.00210344
"58",-0.00164737
"59",-0.00217173
"60",-0.00238281
"61",-0.00130181
"62",-0.00213823
"63",-0.00257058
"64",-0.00263926
"65",-0.00194217
"66",-0.000857591
"67",-0.00103261
"68",-0.000778835
"69",-0.000201595
"70",-0.000910264
"71",-0.00168586
"72",-0.00125288
"73",-0.0020549
"74",-0.0017261
"75",-0.00156375
"76",-0.00120168
"77",-0.00105738
"78",-0.00116828
"79",-0.00155973
"80",-0.001294
"81",-0.00128258
"82",-0.00198519
"83",-0.000678379
"84",-0.00129543
"85",-0.00197099
"86",-0.00217225
"87",-0.00237619
"88",-0.00162819
"89",-0.00250605
"90",-0.00266191
"91",-0.00230982
"92",-0.00222742
"93",-0.0024358
"94",-0.00106593
"95",-0.000851031
"96",-0.00108426
"97",-0.001503
"98",-0.00173037
"99",-0.000619273
"100",-0.000731116
"101",-0.000944937
"102",-0.00147814
"103",-0.00137485
"104",-0.00140844
"105",-0.000870374
"106",-0.00276921
"107",-0.00184579
"108",-0.00247656
"109",-0.0019635
"110",-0.0017376
"111",-0.00179353
"112",-0.00233271
"113",-0.00213212
"114",-0.00174372
"115",-0.00197377
"116",-0.00213239
"117",-0.00244996
"118",-0.00150302
"119",-0.00178735
"120",-0.000897715
"121",-0.000902768
"122",-0.00136451
"123",-0.00122691
"124",-0.00206248
"125",-0.00205343
"126",-0.00164614
"127",-0.00135517
"128",-0.00152383
"129",-0.00153852
"130",-0.00184795
"131",-0.00205749
"132",-0.00145022
"133",-0.00130512
"134",-0.00179291
"135",-0.000908272
"136",-0.00124953
"137",-0.000846715
"138",-0.000968975
"139",-0.00177084
"140",-0.000826078
"141",-0.0013238
"142",-0.00270645
"143",-0.00256991
"144",-0.00153789
"145",-0.00164351
"146",-0.00176313
"147",-0.00147181
"148",-0.00159211
"149",-0.00229243
"150",-0.00147028
"151",-0.00186167
"152",-0.00185952
"153",-0.00180696
"154",-0.00243928
"155",-0.00213532
"156",-0.00166061
"157",-0.00204446
"158",-0.00276924
"159",-0.00101781
"160",-0.00121903
"161",-0.00110719
"162",-0.00144684
"163",-0.001872
"164",-0.0021467
"165",-0.00196342
"166",-0.00181908
"167",-0.00199427
"168",-0.00240445
"169",-0.00222005
"170",-0.001395
"171",-0.00134435
"172",-0.00130479
"173",-0.000851717
"174",-0.000537174
"175",-0.0010084
"176",-0.00108563
"177",-0.001337
"178",-0.00099891
"179",-0.00226386
"180",-0.000978977
"181",-5.91507e-05
"182",-0.000647564
"183",-0.0010598
"184",-0.00107324
"185",-0.00125092
"186",-0.00105082
"187",-0.00137449
"188",-0.00151763
"189",-0.00140596
"190",-0.00127318
"191",-0.00105409
"192",-0.000208815
"193",-0.000960931
"194",-0.000268255
"195",-0.000509154
"196",-0.00135507
"197",-0.000690158
"198",-0.00147368
"199",-0.00110947
"200",-0.00145135
"201",-0.00159831
"202",-0.00118604
"203",-0.000887691
"204",-0.000471647
"205",-0.000495048
"206",-0.001053
"207",-0.0013441
"208",-0.00255046
"209",-0.00261888
"210",-0.00127287
"211",-0.00181598
"212",-0.00208029
"213",-0.00205237
"214",-0.00148741
"215",-0.00183769
"216",-0.00148573
"217",-0.00054948
"218",-0.00172505
"219",-0.00180805
"220",-0.00144416
"221",-0.00223535
"222",-0.00208506
"223",-0.00197022
"224",-0.000914981
"225",-0.000455382
"226",-0.00124386
"227",-0.00168989
"228",-0.00213895
"229",-0.00102466
"230",-0.00048638
"231",-0.000941035
"232",-0.00148708
"233",-0.00090817
"234",-0.00121979
"235",-0.00100263
"236",-0.00151196
"237",-0.00172452
"238",-0.00121849
"239",-0.00179608
"240",-0.00168643
"241",-0.00146572
"242",-0.00205811
"243",-0.00196287
"244",-0.00161369
"245",-0.00169763
"246",-0.00144697
"247",-0.00176552
"248",-0.00172873
"249",-0.00125539
"250",-0.00160993
"251",-0.00217734
"252",-0.00201595
"253",-0.00135057
"254",-0.00171908
"255",-0.00138156
"256",-0.00164979
"257",-0.00190503
"258",-0.00147679
"259",-0.0012236
"260",-0.00178978
"261",-0.00199412
"262",-0.00163443
"263",-0.00127961
"264",-0.00123689
"265",-0.00129946
"266",-0.00130885
"267",-0.00238726
"268",-0.00233238
"269",-0.00189467
"270",-0.00174384
"271",-0.00279223
"272",-0.00104167
"273",-0.000860549
"274",-0.000999021
"275",-0.00119402
"276",-0.00109985
"277",-0.00113501
"278",-0.00130011
"279",-0.00197562
"280",-0.00280293
"281",-0.00352915
"282",-0.00212728
"283",-0.00144197
"284",-0.00122942
"285",-0.00127503
"286",-0.00165051
"287",-0.00104707
"288",-0.00090471
"289",-0.00149257
"290",-0.00122154
"291",-0.00194199
"292",-0.00176088
"293",-0.000801923
"294",-0.000987222
"295",-0.00075825
"296",-0.00181611
"297",-0.00186678
"298",-0.002519
"299",-0.00133746
"300",-0.000553526
"301",-0.000807151
"302",-0.00103601
"303",-0.00105505
"304",-0.00136337
"305",-0.00178681
"306",-0.00188585
"307",-0.0011012
"308",-0.00144052
"309",-0.00149308
"310",-0.00169549
"311",-0.00159206
"312",-0.00163661
"313",-0.0012459
"314",-0.00192418
"315",-0.00129988
"316",-0.00149421
"317",-0.00158031
"318",-0.00179707
"319",-0.00135615
"320",-0.00125254
"321",-0.00122746
"322",-0.000860116
"323",-0.00188675
"324",-0.00215926
"325",-0.00244795
"326",-0.00236658
"327",-0.00232865
"328",-0.00244397
"329",-0.00230085
"330",-0.00140246
"331",-0.00127454
"332",-0.000879072
"333",-0.00122566
"334",-0.000950591
"335",-0.000625874
"336",-0.00101927
