"","x"
"1",0.000602987
"2",0.00373996
"3",0.00338404
"4",0.0024143
"5",0.000749723
"6",0.00278435
"7",0.00629589
"8",0.00478974
"9",0.00171212
"10",0.000626243
"11",0.0041249
"12",0.00566501
"13",0.000426423
"14",0.00416924
"15",0.0009661
"16",0.00624802
"17",0.000311688
"18",0.00192089
"19",0.00295081
"20",0.00403274
"21",0.00128736
"22",0.000395192
"23",0.00213448
"24",0.00395152
"25",0.00612301
"26",0.00217846
"27",0.00445248
"28",0.000390233
"29",0.00067484
"30",0.00099147
"31",0.000766157
"32",0.00249445
"33",0.00511382
"34",0.00533204
"35",0.00646219
"36",0.0110089
"37",0.0048816
"38",0.00443222
"39",0.00323124
"40",0.000860274
"41",0.00135197
"42",0.000101448
"43",0.00041771
"44",0.00114439
"45",0.00025965
"46",0.0021863
"47",0.00282077
"48",0.00125844
"49",2.12863e-05
"50",6.12037e-05
"51",7.89375e-05
"52",0.00552225
"53",0.00376414
"54",0.00142111
"55",0.00745429
"56",0.00373601
"57",0.00239204
"58",0.00239257
"59",0.00504127
"60",0.00663095
"61",0.00792549
"62",0.004503
"63",0.00493179
"64",0.00405925
"65",0.00176125
"66",0.00201627
"67",0.0105388
"68",0.000714104
"69",0.00288597
"70",0.00176868
"71",0.000992957
"72",0.00173207
"73",0.00105746
"74",0.00574541
"75",0.00322639
"76",0.00149576
"77",0.00225315
"78",0.000356982
"79",0.00260418
"80",0.00134231
"81",0.00577009
"82",0.00229517
"83",0.00147946
"84",0.00460482
"85",0.00520394
"86",0.000664479
"87",0.00304139
"88",0.00396999
"89",0.00404121
"90",0.000383781
"91",0.00277887
"92",0.00167018
"93",0.00102847
"94",0.00225352
"95",0.00148752
"96",0.000762125
"97",0.00432932
"98",0.00350723
"99",0.001418
"100",0.00167679
"101",0.00183783
"102",0.00390142
"103",0.00400131
"104",1.44302e-05
"105",0.000220931
"106",0.00171844
"107",0.0034329
"108",0.00238113
"109",0.0110276
"110",0.00727085
"111",0.0024038
"112",0.00075725
"113",0.0057229
"114",0.00521775
"115",0.00499267
"116",0.00430836
"117",0.00473083
"118",0.000305532
"119",0.000756343
"120",0.00562273
"121",0.00175528
"122",0.00101054
"123",0.00211141
"124",0.000774699
"125",0.0027331
"126",7.51822e-05
"127",0.000205649
"128",0.00394425
"129",0.00511422
"130",0.0030945
"131",0.00334853
"132",0.00680825
"133",0.0033154
"134",0.00163275
"135",0.00138671
"136",0.00272318
"137",0.00623534
"138",0.00850655
"139",0.00336461
"140",0.00564035
"141",0.00603207
"142",0.00704652
"143",0.0053162
"144",0.00163544
"145",0.000163072
"146",0.00100606
"147",0.00105088
"148",0.000408949
"149",0.00137887
"150",0.00584892
"151",0.00021501
"152",0.00245693
"153",0.000735149
"154",0.00284335
"155",0.000400992
"156",0.00191511
"157",0.000502165
"158",0.00322325
"159",0.00223313
"160",0.00149231
"161",0.00459479
"162",0.00460025
"163",0.000657336
"164",0.00239059
"165",0.00246386
"166",8.2528e-06
"167",0.0024877
"168",0.00473422
"169",0.00256819
"170",0.000185243
"171",0.00137048
"172",0.00421848
"173",0.00897801
"174",0.00599973
"175",0.005208
"176",0.00198312
"177",0.00187304
"178",0.00311138
"179",0.000611336
"180",0.00381951
"181",0.00437955
"182",0.00142588
"183",0.000384806
"184",0.000722632
"185",0.00127019
"186",0.00117138
"187",0.00221084
"188",0.00555076
"189",3.86411e-05
"190",0.00134816
"191",0.000791107
"192",0.000978522
"193",0.00636569
"194",0.00164958
"195",0.00143985
"196",0.000407197
"197",0.00109778
"198",0.00275643
"199",0.00681171
"200",0.00751412
"201",0.00296671
"202",0.00406801
"203",0.0011997
"204",0.0038448
"205",0.00014102
"206",0.000910398
"207",0.00487707
"208",0.00237954
"209",0.00201534
"210",0.00497001
"211",0.00756376
"212",0.0032867
"213",0.00424899
"214",0.000507695
"215",0.00802486
"216",0.012321
"217",0.0074334
"218",0.00780292
"219",0.00645045
"220",0.00344882
"221",0.00287022
"222",0.00508366
"223",0.00115035
"224",0.00745624
"225",0.00627226
"226",0.000891449
"227",0.000434578
"228",0.00102742
"229",0.00450131
"230",0.00546155
"231",0.00288424
"232",0.00156385
"233",0.00260276
"234",0.00416155
"235",0.00530615
"236",0.00222514
"237",0.00375578
"238",0.00155937
"239",0.00315901
"240",0.000320623
"241",0.000200669
"242",0.00281956
"243",0.00189722
"244",0.00610471
"245",0.00725574
"246",0.00376532
