"","x"
"1",0.252051
"2",0.287637
"3",0.335003
"4",0.210762
"5",0.204769
"6",0.185756
"7",0.323836
"8",0.247619
"9",0.291069
"10",0.230221
"11",0.248637
"12",0.360198
"13",0.22895
"14",0.326212
"15",0.30694
"16",0.233787
"17",0.342052
"18",0.283805
"19",0.470308
"20",0.406503
"21",0.243827
"22",0.277478
"23",0.283759
"24",0.266807
"25",0.304309
"26",0.291551
"27",0.200911
"28",0.349901
"29",0.326954
"30",0.298977
"31",0.297577
"32",0.30109
"33",0.322177
"34",0.261408
"35",0.301963
"36",0.256464
"37",0.277219
"38",0.219378
"39",0.284105
"40",0.295263
"41",0.299935
"42",0.190729
"43",0.267982
"44",0.325915
"45",0.31969
"46",0.323816
"47",0.365516
"48",0.294097
"49",0.350542
"50",0.361449
"51",0.254414
"52",0.285057
"53",0.280132
"54",0.27839
"55",0.321724
"56",0.289673
"57",0.212186
"58",0.236968
"59",0.284434
"60",0.247857
"61",0.198835
"62",0.229334
"63",0.433799
"64",0.354251
"65",0.278787
"66",0.285361
"67",0.311448
"68",0.332515
"69",0.305311
"70",0.294103
"71",0.290493
"72",0.304972
"73",0.247734
"74",0.143386
"75",0.272968
"76",0.327521
"77",0.153856
"78",0.262728
"79",0.247675
"80",0.166216
"81",0.149558
"82",0.293079
"83",0.343743
"84",0.311844
"85",0.316378
"86",0.494956
"87",0.445328
"88",0.427722
"89",0.281814
"90",0.255488
"91",0.286714
"92",0.283844
"93",0.370212
"94",0.297625
"95",0.285912
"96",0.281011
"97",0.149981
"98",0.203896
"99",0.299144
"100",0.246807
"101",0.208333
"102",0.359091
"103",0.296876
"104",0.349562
"105",0.344902
"106",0.301563
"107",0.33416
"108",0.311653
"109",0.361057
"110",0.375076
"111",0.359339
"112",0.395573
"113",0.393574
"114",0.260829
"115",0.303563
"116",0.297601
"117",0.285697
"118",0.375186
"119",0.362605
"120",0.388621
"121",0.437562
"122",0.336346
"123",0.267424
"124",0.302879
"125",0.284536
"126",0.301121
"127",0.259165
"128",0.349139
"129",0.18917
"130",0.227871
"131",0.29752
"132",0.274058
"133",0.338652
"134",0.37138
"135",0.448111
"136",0.391364
"137",0.373247
"138",0.374361
"139",0.34419
"140",0.313146
