"","x"
"1",-2.4612
"2",-2.67306
"3",-2.59432
"4",-2.44297
"5",-2.39339
"6",-2.31709
"7",-2.48519
"8",-2.49193
"9",-2.44457
"10",-2.39911
"11",-2.47083
"12",-2.56607
"13",-2.46706
"14",-2.45253
"15",-2.55751
"16",-2.4935
"17",-2.61217
"18",-2.55895
"19",-2.65757
"20",-2.68435
"21",-2.53854
"22",-2.54014
"23",-2.50542
"24",-2.4244
"25",-2.54081
"26",-2.62308
"27",-2.56017
"28",-2.63867
"29",-2.66205
"30",-2.6522
"31",-2.64434
"32",-2.68022
"33",-2.63996
"34",-2.56209
"35",-2.58848
"36",-2.57306
"37",-2.58771
"38",-2.3945
"39",-2.5015
"40",-2.52267
"41",-2.53186
"42",-2.52856
"43",-2.56264
"44",-2.55766
"45",-2.58415
"46",-2.63849
"47",-2.68888
"48",-2.66403
"49",-2.69306
"50",-2.63752
"51",-2.66015
"52",-2.54416
"53",-2.6259
"54",-2.65789
"55",-2.59174
"56",-2.62841
"57",-2.41138
"58",-2.62858
"59",-2.70595
"60",-2.41366
"61",-2.42983
"62",-2.59787
"63",-2.90674
"64",-2.63254
"65",-2.58607
"66",-2.66156
"67",-2.64335
"68",-2.57974
"69",-2.59372
"70",-2.63919
"71",-2.60225
"72",-2.59133
"73",-2.54753
"74",-2.49756
"75",-2.52336
"76",-2.68032
"77",-2.51635
"78",-2.64262
"79",-2.44851
"80",-2.48029
"81",-2.41762
"82",-2.78644
"83",-2.71511
"84",-2.57471
"85",-2.62257
"86",-2.82474
"87",-2.75057
"88",-2.76126
"89",-2.67376
"90",-2.64595
"91",-2.75172
"92",-2.68583
"93",-2.68153
"94",-2.73404
"95",-2.65908
"96",-2.67204
"97",-2.46104
"98",-2.50523
"99",-2.77171
"100",-2.65864
"101",-2.62179
"102",-2.78284
"103",-2.67562
"104",-2.71999
"105",-2.8074
"106",-2.78864
"107",-2.79316
"108",-2.70374
"109",-2.76599
"110",-2.82754
"111",-2.75333
"112",-2.81578
"113",-2.82448
"114",-2.56524
"115",-2.69732
"116",-2.62364
"117",-2.64543
"118",-2.77435
"119",-2.86159
"120",-2.78026
"121",-2.78514
"122",-2.61247
"123",-2.71061
"124",-2.69369
"125",-2.74929
"126",-2.69237
"127",-2.65601
"128",-2.64821
"129",-2.60641
"130",-2.5878
"131",-2.67364
"132",-2.69261
"133",-2.83308
"134",-2.79204
"135",-2.92252
"136",-2.90145
"137",-2.93347
"138",-2.92915
"139",-2.86905
"140",-2.72111
"141",-2.90929
"142",-2.66887
"143",-2.60574
"144",-2.63503
"145",-2.63308
"146",-2.55252
"147",-2.68235
"148",-2.67597
"149",-2.51255
"150",-2.73978
"151",-2.69187
"152",-2.74678
"153",-2.6523
"154",-2.59549
"155",-2.75372
"156",-2.76047
"157",-2.71466
"158",-2.77463
"159",-2.64582
"160",-2.62025
"161",-2.79713
"162",-2.787
"163",-2.72531
"164",-2.73747
"165",-2.75688
"166",-2.6831
"167",-2.51968
"168",-2.61865
"169",-2.72669
"170",-2.71009
"171",-2.73578
"172",-2.79965
"173",-2.76574
"174",-2.76114
"175",-2.72093
"176",-2.58985
"177",-2.70954
"178",-2.81458
"179",-2.80666
"180",-2.82236
"181",-2.73287
"182",-2.78737
"183",-2.87596
"184",-2.74287
"185",-2.90126
"186",-2.90454
"187",-2.97881
"188",-2.86245
"189",-2.79883
"190",-2.89656
"191",-2.83807
"192",-2.81946
"193",-2.8118
"194",-2.86272
"195",-2.67999
"196",-2.82555
"197",-2.75095
"198",-2.74159
"199",-2.78737
"200",-2.76566
"201",-2.87462
"202",-2.74071
"203",-2.73215
"204",-2.71516
"205",-2.86075
"206",-2.99824
"207",-2.81794
"208",-2.8354
"209",-2.83777
"210",-2.63175
"211",-2.54728
"212",-2.89991
"213",-2.85223
"214",-2.69344
"215",-2.87152
"216",-2.93284
"217",-2.87174
"218",-2.73133
"219",-2.85919
"220",-2.82626
"221",-2.67717
"222",-2.81816
"223",-2.88657
"224",-2.90621
"225",-3.08105
"226",-2.92292
"227",-2.96674
"228",-2.86054
"229",-3.07402
"230",-2.92805
"231",-2.7152
"232",-2.81542
"233",-2.94262
"234",-2.81674
"235",-2.70469
"236",-2.60915
"237",-2.71965
"238",-2.83586
"239",-2.85915
"240",-2.87351
"241",-2.90075
"242",-2.67149
"243",-3.00461
"244",-2.99397
"245",-2.83669
"246",-2.75586
"247",-2.88069
"248",-2.91083
"249",-2.88896
"250",-2.75319
"251",-2.82675
"252",-2.7691
"253",-2.80992
"254",-2.9173
"255",-2.89207
"256",-2.79178
"257",-2.63122
"258",-2.73903
"259",-2.60994
"260",-2.68813
"261",-2.77389
"262",-2.7172
"263",-2.67232
"264",-2.71683
"265",-2.74109
"266",-2.76431
"267",-2.72774
"268",-2.87375
"269",-2.81733
"270",-2.73412
"271",-2.80212
"272",-2.80341
"273",-2.86542
"274",-2.63032
"275",-2.72149
"276",-2.70171
"277",-2.68095
"278",-2.80095
"279",-2.66185
"280",-2.63733
"281",-2.58412
"282",-2.75705
"283",-2.75298
"284",-2.57931
"285",-2.82778
"286",-2.75553
"287",-2.77055
"288",-2.81657
"289",-2.7974
"290",-2.91789
"291",-2.86814
"292",-2.82126
"293",-2.88297
"294",-2.77441
"295",-2.72717
"296",-2.80556
"297",-2.90417
"298",-2.77801
"299",-2.80148
"300",-2.72398
"301",-2.76514
"302",-2.81561
"303",-2.85949
"304",-2.8997
"305",-2.82202
"306",-2.86551
"307",-2.76883
"308",-2.67574
"309",-2.88434
"310",-2.8378
"311",-2.81555
"312",-2.69064
"313",-2.64468
"314",-2.65437
"315",-2.6825
"316",-2.67965
"317",-2.85851
"318",-2.81948
"319",-2.69163
"320",-2.71647
"321",-2.75451
"322",-2.74005
"323",-2.81171
"324",-2.81188
"325",-2.84046
"326",-2.75526
"327",-2.74327
"328",-2.74634
"329",-2.65013
"330",-2.7217
"331",-2.79017
"332",-2.65997
"333",-2.56966
"334",-2.57164
"335",-2.63586
"336",-2.74996
"337",-2.70734
"338",-2.66303
"339",-2.59757
"340",-2.59628
"341",-2.73321
"342",-2.60055
"343",-2.73859
"344",-2.77501
"345",-2.62212
"346",-2.65511
"347",-2.69445
"348",-2.5377
"349",-2.61702
"350",-2.65093
"351",-2.67851
"352",-2.66832
"353",-2.72393
"354",-2.91192
"355",-2.9297
"356",-2.87769
"357",-2.64036
"358",-2.60007
"359",-2.62734
"360",-2.92218
"361",-2.85205
"362",-2.67847
"363",-2.46895
"364",-2.6541
"365",-2.68132
"366",-2.69409
"367",-2.65577
"368",-2.62244
"369",-2.80861
"370",-2.69078
"371",-2.68058
"372",-2.54528
"373",-2.64798
"374",-2.80165
"375",-2.73323
"376",-2.73482
"377",-2.66172
"378",-2.74366
"379",-2.70845
"380",-2.87012
"381",-2.7511
"382",-2.69248
"383",-2.63511
"384",-2.66456
"385",-2.68201
"386",-2.64556
"387",-2.61702
"388",-2.57224
"389",-2.61241
"390",-2.48885
"391",-2.47938
"392",-2.78162
"393",-2.68398
"394",-2.75945
"395",-2.6643
"396",-2.7125
"397",-2.68826
"398",-2.85532
"399",-2.77102
"400",-2.70582
"401",-2.52736
"402",-2.44913
"403",-2.66754
"404",-2.74412
"405",-2.72236
"406",-2.59708
"407",-2.70706
"408",-2.79227
"409",-2.77991
"410",-2.73736
"411",-2.6375
"412",-2.59504
"413",-2.67436
"414",-2.84901
"415",-2.72401
"416",-2.58318
"417",-2.62259
"418",-2.75716
"419",-2.80172
"420",-2.87224
"421",-2.9241
"422",-2.60844
"423",-2.49714
"424",-2.73588
"425",-2.55502
"426",-2.71475
"427",-2.64363
"428",-2.59359
"429",-2.57855
"430",-2.62977
"431",-2.56936
"432",-2.63379
"433",-2.60396
"434",-2.55363
"435",-2.65266
"436",-2.55281
"437",-2.61543
"438",-2.70877
"439",-2.78644
"440",-2.68007
"441",-2.6619
"442",-2.51582
"443",-2.50979
"444",-2.61884
"445",-2.68323
"446",-2.59931
"447",-2.64007
"448",-2.69755
"449",-2.71554
"450",-2.74549
"451",-2.7191
"452",-2.56013
"453",-2.54263
"454",-2.55601
"455",-2.55231
"456",-2.52824
"457",-2.61144
"458",-2.68843
"459",-2.78673
"460",-2.75859
"461",-2.71079
"462",-2.74022
"463",-2.6211
"464",-2.56636
"465",-2.61672
"466",-2.54482
"467",-2.55948
"468",-2.62089
"469",-2.65209
"470",-2.77919
"471",-2.66562
"472",-2.53554
"473",-2.5726
"474",-2.71498
"475",-2.7428
"476",-2.6196
"477",-2.62625
"478",-2.58845
"479",-2.54579
"480",-2.55419
"481",-2.68972
"482",-2.7006
"483",-2.78525
"484",-2.63451
"485",-2.62559
"486",-2.55743
"487",-2.67672
"488",-2.56855
"489",-2.68017
"490",-2.78228
"491",-2.63383
"492",-2.56361
"493",-2.59613
"494",-2.63518
"495",-2.54667
"496",-2.48763
"497",-2.47177
"498",-2.61939
"499",-2.66795
"500",-2.42236
"501",-2.67019
"502",-2.54493
"503",-2.54439
"504",-2.50068
"505",-2.55469
"506",-2.68628
"507",-2.49419
"508",-2.46314
"509",-2.51533
"510",-2.63721
"511",-2.52257
"512",-2.54377
"513",-2.45555
"514",-2.55113
"515",-2.49883
"516",-2.57724
"517",-2.61661
"518",-2.65801
"519",-2.56926
"520",-2.52433
"521",-2.59798
"522",-2.6439
"523",-2.65031
"524",-2.65567
"525",-2.778
"526",-2.64835
"527",-2.60849
"528",-2.54332
"529",-2.62042
"530",-2.63541
"531",-2.62545
"532",-2.42291
"533",-2.53887
"534",-2.59732
"535",-2.48401
"536",-2.39341
"537",-2.50351
"538",-2.44942
"539",-2.56097
"540",-2.61573
"541",-2.66553
"542",-2.65532
"543",-2.63177
"544",-2.63725
"545",-2.63142
"546",-2.71083
"547",-2.63372
"548",-2.63217
"549",-2.71477
"550",-2.61325
"551",-2.54227
"552",-2.5231
"553",-2.60024
"554",-2.57907
"555",-2.42463
"556",-2.44258
"557",-2.55826
"558",-2.64665
"559",-2.52212
"560",-2.48934
"561",-2.51305
"562",-2.51692
"563",-2.64902
"564",-2.63561
"565",-2.61406
"566",-2.61392
"567",-2.61077
"568",-2.47955
"569",-2.42892
"570",-2.52995
"571",-2.55486
"572",-2.65387
"573",-2.58366
"574",-2.45808
"575",-2.7297
"576",-2.6689
"577",-2.55651
"578",-2.55454
"579",-2.69015
"580",-2.67782
"581",-2.66489
"582",-2.65906
"583",-2.50043
"584",-2.43896
"585",-2.67284
"586",-2.64835
"587",-2.77999
"588",-2.65215
"589",-2.63484
"590",-2.66313
"591",-2.7368
"592",-2.6579
"593",-2.56123
"594",-2.52683
"595",-2.51032
"596",-2.4365
"597",-2.5671
"598",-2.52941
"599",-2.54862
"600",-2.56915
"601",-2.59498
"602",-2.70998
"603",-2.62272
"604",-2.72703
"605",-2.5818
"606",-2.59276
"607",-2.65637
"608",-2.63069
"609",-2.68989
"610",-2.66698
"611",-2.61803
"612",-2.63677
"613",-2.70824
"614",-2.52939
"615",-2.42427
"616",-2.42244
"617",-2.44322
"618",-2.41904
"619",-2.51104
"620",-2.58683
"621",-2.38685
"622",-2.44927
"623",-2.59143
"624",-2.663
"625",-2.62237
"626",-2.59561
"627",-2.50543
"628",-2.57904
"629",-2.65762
"630",-2.65784
"631",-2.56398
"632",-2.49366
"633",-2.5757
"634",-2.59291
"635",-2.506
"636",-2.57504
"637",-2.48635
"638",-2.55329
"639",-2.4763
"640",-2.42788
"641",-2.61986
"642",-2.69795
"643",-2.56796
"644",-2.53205
"645",-2.61601
"646",-2.62696
"647",-2.68048
"648",-2.49962
"649",-2.4393
"650",-2.61827
"651",-2.54981
"652",-2.79199
"653",-2.54472
"654",-2.63067
"655",-2.47091
"656",-2.51343
"657",-2.64187
"658",-2.65865
"659",-2.57293
"660",-2.52926
"661",-2.52698
"662",-2.54723
"663",-2.65668
"664",-2.6712
"665",-2.72365
"666",-2.57247
"667",-2.58517
"668",-2.5169
"669",-2.58646
"670",-2.48383
"671",-2.56908
"672",-2.4871
"673",-2.53656
"674",-2.72373
"675",-2.61074
"676",-2.51754
"677",-2.72258
"678",-2.56879
"679",-2.39458
"680",-2.55936
"681",-2.59068
"682",-2.65252
"683",-2.5729
"684",-2.55536
"685",-2.59157
"686",-2.58647
"687",-2.6192
"688",-2.62942
"689",-2.46091
"690",-2.63517
"691",-2.34745
"692",-2.49142
"693",-2.48627
"694",-2.43973
"695",-2.46427
"696",-2.6371
"697",-2.5912
"698",-2.47827
"699",-2.49053
"700",-2.58002
"701",-2.55671
"702",-2.5393
"703",-2.4911
"704",-2.5814
"705",-2.51709
"706",-2.58517
"707",-2.50644
"708",-2.52894
"709",-2.53019
"710",-2.61635
"711",-2.49272
"712",-2.46611
"713",-2.50818
"714",-2.60562
"715",-2.61622
"716",-2.50405
"717",-2.58715
"718",-2.73857
"719",-2.60579
"720",-2.6385
"721",-2.51422
"722",-2.54451
"723",-2.60798
"724",-2.66638
"725",-2.57729
"726",-2.54067
"727",-2.59552
"728",-2.63679
"729",-2.51246
"730",-2.55356
"731",-2.6117
"732",-2.70394
"733",-2.54893
"734",-2.64993
"735",-2.61424
"736",-2.4978
"737",-2.53352
"738",-2.58802
"739",-2.57273
"740",-2.50367
"741",-2.47566
"742",-2.5257
"743",-2.58003
"744",-2.57407
"745",-2.58083
"746",-2.65411
"747",-2.60999
"748",-2.48667
"749",-2.53965
"750",-2.49962
"751",-2.50188
"752",-2.53603
"753",-2.58838
"754",-2.53613
"755",-2.49593
"756",-2.47867
"757",-2.47647
"758",-2.42482
"759",-2.53445
"760",-2.66149
"761",-2.56715
"762",-2.57387
"763",-2.50825
"764",-2.70501
"765",-2.6877
"766",-2.61958
"767",-2.63327
"768",-2.65789
"769",-2.6986
"770",-2.77744
"771",-2.70764
"772",-2.52887
"773",-2.51857
"774",-2.61947
"775",-2.68084
"776",-2.60613
"777",-2.56984
"778",-2.59864
"779",-2.5968
"780",-2.67287
"781",-2.60411
"782",-2.55078
"783",-2.54399
"784",-2.6327
"785",-2.51208
"786",-2.53342
"787",-2.49544
"788",-2.66092
