"","x"
"1",0.679316
"2",0.694272
"3",0.655484
"4",0.701879
"5",0.653382
"6",0.66475
"7",0.687859
"8",0.668014
"9",0.668646
"10",0.671228
"11",0.678514
"12",0.668101
"13",0.677256
"14",0.665173
"15",0.681045
"16",0.667353
"17",0.687303
"18",0.6932
"19",0.732228
"20",0.709316
"21",0.704137
"22",0.677604
"23",0.666059
"24",0.647669
"25",0.658761
"26",0.680349
"27",0.674178
"28",0.683083
"29",0.71124
"30",0.677682
"31",0.674172
"32",0.735472
"33",0.685097
"34",0.646125
"35",0.639152
"36",0.658384
"37",0.662109
"38",0.638174
"39",0.692275
"40",0.68584
"41",0.650225
"42",0.673168
"43",0.677024
"44",0.682259
"45",0.716413
"46",0.724143
"47",0.71568
"48",0.695412
"49",0.695453
"50",0.675829
"51",0.701915
"52",0.692491
"53",0.681766
"54",0.694382
"55",0.70905
"56",0.668916
"57",0.623925
"58",0.687121
"59",0.743746
"60",0.589613
"61",0.587584
"62",0.717652
"63",0.727534
"64",0.682438
"65",0.680908
"66",0.708482
"67",0.711182
"68",0.6857
"69",0.677965
"70",0.699943
"71",0.711087
"72",0.675288
"73",0.633072
"74",0.655105
"75",0.674685
"76",0.650278
"77",0.685227
"78",0.648031
"79",0.648846
"80",0.635808
"81",0.640026
"82",0.75668
"83",0.727654
"84",0.707297
"85",0.745261
"86",0.734292
"87",0.75575
"88",0.705792
"89",0.697629
"90",0.705948
"91",0.722352
"92",0.708139
"93",0.70668
"94",0.692025
"95",0.667346
"96",0.663418
"97",0.617481
"98",0.653233
"99",0.675096
"100",0.661368
"101",0.623071
"102",0.73827
"103",0.639438
"104",0.670243
"105",0.658395
"106",0.682654
"107",0.713122
"108",0.722732
"109",0.690473
"110",0.700025
"111",0.715079
"112",0.731878
"113",0.762486
"114",0.666798
"115",0.686947
"116",0.644636
"117",0.685147
"118",0.71232
"119",0.734363
"120",0.736207
"121",0.733386
"122",0.678545
"123",0.67082
"124",0.684402
"125",0.694974
"126",0.639014
"127",0.662257
"128",0.684849
"129",0.68933
"130",0.655287
"131",0.682333
"132",0.726957
"133",0.732128
"134",0.681368
"135",0.72536
"136",0.725038
"137",0.735093
"138",0.727065
"139",0.717382
"140",0.707704
"141",0.716559
"142",0.6321
"143",0.613577
"144",0.610777
"145",0.635366
"146",0.639226
"147",0.641049
"148",0.625607
"149",0.623652
"150",0.652242
"151",0.671543
"152",0.694541
"153",0.637166
"154",0.677401
"155",0.673359
"156",0.664549
"157",0.697732
"158",0.690799
"159",0.703101
"160",0.681151
"161",0.663737
"162",0.697025
"163",0.656522
"164",0.641981
"165",0.683477
"166",0.666153
"167",0.645857
"168",0.682926
"169",0.675922
"170",0.687552
"171",0.700011
"172",0.692522
"173",0.714397
"174",0.683443
"175",0.692824
"176",0.658151
"177",0.698085
"178",0.713655
"179",0.704914
"180",0.68681
"181",0.681637
"182",0.652057
"183",0.700558
"184",0.693718
"185",0.713813
"186",0.732988
"187",0.743501
"188",0.719737
"189",0.69067
"190",0.752121
"191",0.685258
"192",0.658518
"193",0.673568
"194",0.657441
"195",0.698985
"196",0.712396
"197",0.66606
"198",0.666676
"199",0.661759
"200",0.659619
"201",0.667417
"202",0.705238
"203",0.665851
"204",0.712697
"205",0.718172
"206",0.738551
"207",0.69135
"208",0.679114
"209",0.754045
"210",0.653542
"211",0.621912
"212",0.745723
"213",0.719767
"214",0.657548
"215",0.700375
"216",0.724454
"217",0.698161
"218",0.671625
"219",0.699471
"220",0.691257
"221",0.65475
"222",0.694829
"223",0.712326
"224",0.690706
"225",0.740355
"226",0.74436
"227",0.758466
"228",0.720702
"229",0.74039
"230",0.740275
"231",0.691342
"232",0.677625
"233",0.682075
"234",0.658542
"235",0.654717
"236",0.666335
"237",0.656858
"238",0.712408
"239",0.697984
"240",0.706545
"241",0.728083
"242",0.618867
"243",0.770055
"244",0.757351
"245",0.697619
"246",0.701131
"247",0.693444
"248",0.678191
"249",0.675305
"250",0.663257
"251",0.685177
"252",0.702179
"253",0.713747
"254",0.68555
"255",0.6864
"256",0.692366
"257",0.66934
"258",0.666095
"259",0.639471
"260",0.644006
"261",0.679113
"262",0.648376
"263",0.650423
"264",0.661351
"265",0.666657
"266",0.681742
"267",0.694366
"268",0.699744
"269",0.714365
"270",0.680967
"271",0.699629
"272",0.721184
"273",0.70602
"274",0.692169
"275",0.701784
"276",0.684515
"277",0.662175
"278",0.643759
"279",0.668258
"280",0.664215
"281",0.665753
"282",0.671247
"283",0.715526
"284",0.639935
"285",0.645464
"286",0.678851
"287",0.686545
"288",0.696636
"289",0.72259
"290",0.72326
"291",0.71018
"292",0.71162
"293",0.69809
"294",0.709716
"295",0.678989
"296",0.718057
"297",0.750028
"298",0.712338
"299",0.703768
"300",0.713767
"301",0.698155
"302",0.736102
"303",0.76094
"304",0.731548
"305",0.747381
"306",0.722929
"307",0.694138
"308",0.682319
"309",0.714239
"310",0.706067
"311",0.649128
"312",0.638561
"313",0.682221
"314",0.681603
"315",0.652019
"316",0.693379
"317",0.704782
"318",0.67189
"319",0.671346
"320",0.700528
"321",0.650447
"322",0.694887
"323",0.697048
"324",0.709127
"325",0.701604
"326",0.708067
"327",0.706859
"328",0.683884
"329",0.670203
"330",0.693038
"331",0.719593
"332",0.681681
"333",0.618209
"334",0.646661
"335",0.663372
"336",0.678838
"337",0.669288
"338",0.68638
"339",0.684948
"340",0.667745
"341",0.692774
"342",0.685257
"343",0.685477
"344",0.663327
"345",0.713039
"346",0.651232
"347",0.69372
"348",0.629774
"349",0.639097
"350",0.648581
"351",0.663424
"352",0.664573
"353",0.672054
"354",0.736587
"355",0.713176
"356",0.759008
"357",0.665407
"358",0.665867
"359",0.602499
"360",0.732444
"361",0.727592
"362",0.682666
"363",0.67653
"364",0.665633
"365",0.694964
"366",0.689183
"367",0.699905
"368",0.667653
"369",0.725243
"370",0.65893
"371",0.673761
"372",0.624197
"373",0.66484
"374",0.69833
"375",0.662007
"376",0.683019
"377",0.672548
"378",0.680976
"379",0.616622
"380",0.740293
"381",0.709174
"382",0.687201
"383",0.710239
"384",0.731586
"385",0.660364
"386",0.672824
"387",0.634076
"388",0.616179
"389",0.673407
"390",0.67568
"391",0.624704
"392",0.724168
"393",0.700527
"394",0.715876
"395",0.676128
"396",0.674727
"397",0.675422
"398",0.725604
"399",0.716587
"400",0.692951
"401",0.61788
"402",0.628672
"403",0.70697
"404",0.696452
"405",0.68883
"406",0.68938
